arm,symbol,direction,signal_i,entry_i,exit_i,signal_time,entry_time,exit_time,entry_price,exit_price,quantity,initial_stop_price,initial_stop_distance,take_profit_price,holding_bars,exit_reason,intrabar_barrier_collision,score,leverage,gross_return,net_return,project_net_return,commission_return,pnl,entry_equity,exit_equity,trade_id,final_arm,period
baseline_v9,ETH_USDT_SWAP,long,45944,45945,45972,2023-04-27 05:30:00+00:00,2023-04-27 05:45:00+00:00,2023-04-27 12:30:00+00:00,1910.1,1863.5,0.15721102987206695,1863.5,46.6,,27,stop,False,1.0,0.4098694202115475,-0.024396628448772217,-0.026372231820323444,-0.02639662844877222,0.001975603371551228,-7.919285534363521,732.6450165607521,724.7257310263885,baseline_v9|2023|45944|45945|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,46039,46040,46072,2023-04-28 05:15:00+00:00,2023-04-28 05:30:00+00:00,2023-04-28 13:30:00+00:00,1914.13,1892.5,0.3350982589865507,1892.5,21.63,,32,stop,False,1.0,0.8850543081525707,-0.011300172924514018,-0.013288872751589504,-0.013300172924514018,0.001988699827075486,-8.523770427485072,724.7257310263885,716.2019605989035,baseline_v9|2023|46039|46040|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,46533,46534,46548,2023-05-03 08:45:00+00:00,2023-05-03 09:00:00+00:00,2023-05-03 12:30:00+00:00,1868.51,1852.02,0.4342043158652907,1852.02,16.490000000000002,,14,stop,False,1.0,1.1328021296660724,-0.008825213672926546,-0.01081638845925362,-0.010825213672926546,0.0019911747863270734,-8.775499351924925,716.2019605989035,707.4264612469785,baseline_v9|2023|46533|46534|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,46569,46570,46667,2023-05-03 17:45:00+00:00,2023-05-03 18:00:00+00:00,2023-05-04 18:15:00+00:00,1875.09,1876.9650899999997,0.20410085173154197,1840.4299999999998,34.660000000000004,,97,stop,False,1.0,0.5409855116229321,0.0009999999999998899,-0.0010010000000001099,-0.0010000000000001102,0.0020009999999999997,-0.3830901735394123,707.4264612469785,707.0433710734392,baseline_v9|2023|46569|46570|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,46698,46699,46840,2023-05-05 02:00:00+00:00,2023-05-05 02:15:00+00:00,2023-05-06 13:30:00+00:00,1896.99,1898.8869899999997,0.28271878317785987,1871.98,25.01,,141,stop,False,1.0,0.7585315504568424,0.0009999999999998899,-0.0010010000000001099,-0.0010000000000001102,0.0020009999999999997,-0.5368510192051279,707.0433710734392,706.5065200542341,baseline_v9|2023|46698|46699|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,46976,46977,47660,2023-05-07 23:30:00+00:00,2023-05-07 23:45:00+00:00,2023-05-15 02:30:00+00:00,1903.34,1823.39,0.2680220856020078,1929.6999999999998,26.36,,683,reverse,False,1.0,0.7220558366121879,0.04200510681223524,0.04004711191904747,0.040005106812235236,0.001957994893187765,20.429519796804904,706.5065200542341,726.936039851039,baseline_v9|2023|46976|46977|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,47659,47660,47887,2023-05-15 02:15:00+00:00,2023-05-15 02:30:00+00:00,2023-05-17 11:15:00+00:00,1823.39,1794.15,0.2487588609437476,1794.15,29.240000000000002,,227,stop,False,1.0,0.6239674394863773,-0.016036064692687813,-0.018020028627995125,-0.018036064692687814,0.001983963935307312,-8.173604223813633,726.936039851039,718.7624356272254,baseline_v9|2023|47659|47660|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,47973,47974,47997,2023-05-18 08:45:00+00:00,2023-05-18 09:00:00+00:00,2023-05-18 14:45:00+00:00,1826.38,1811.39,0.47950568923330217,1811.39,14.99,,23,stop,False,1.0,1.2184270591961168,-0.008207492416693163,-0.010199284924276469,-0.010207492416693163,0.0019917925075833066,-8.932121692729456,718.7624356272254,709.830313934496,baseline_v9|2023|47973|47974|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,48813,48814,48857,2023-05-27 02:45:00+00:00,2023-05-27 03:00:00+00:00,2023-05-27 13:45:00+00:00,1833.79,1822.6399999999999,0.6366046673542202,1822.6399999999999,11.15,,43,stop,False,1.0,1.6446173825357708,-0.0060803036334585725,-0.008074223329825114,-0.008080303633458573,0.0019939196963665415,-9.425842444853542,709.830313934496,700.4044714896424,baseline_v9|2023|48813|48814|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,49165,49166,49194,2023-05-30 18:45:00+00:00,2023-05-30 19:00:00+00:00,2023-05-31 02:00:00+00:00,1907.86,1884.49,0.2997261117743896,1884.49,23.37,,28,stop,False,1.0,0.8164360492926168,-0.012249326470495703,-0.014237077144025207,-0.014249326470495703,0.0019877506735295042,-8.14126555215507,700.4044714896424,692.2632059374873,baseline_v9|2023|49165|49166|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,49377,49378,49387,2023-06-01 23:45:00+00:00,2023-06-02 00:00:00+00:00,2023-06-02 02:15:00+00:00,1861.77,1880.81,0.3636474764206942,1880.81,19.04,,9,stop,False,1.0,0.9779921226044372,-0.010226827159101282,-0.012237053986260384,-0.012226827159101282,0.0020102268271591016,-8.284827723352578,692.2632059374873,683.9783782141348,baseline_v9|2023|49377|49378|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,49443,49444,49679,2023-06-02 16:15:00+00:00,2023-06-02 16:30:00+00:00,2023-06-05 03:15:00+00:00,1888.85,1867.77,0.3244972345316018,1867.77,21.080000000000002,,235,stop,False,1.0,0.8961198496440271,-0.011160229769436425,-0.013149069539666988,-0.013160229769436425,0.0019888397702305634,-8.059414505112267,683.9783782141348,675.9189637090225,baseline_v9|2023|49443|49444|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,50053,50054,51084,2023-06-09 00:45:00+00:00,2023-06-09 01:00:00+00:00,2023-06-19 18:30:00+00:00,1844.02,1739.6,0.5688424453084752,1855.9,11.88,,1030,reverse,False,1.0,1.5518973461577585,0.05662628387978441,0.054682910163664195,0.05462628387978441,0.0019433737161202156,57.36001297525464,675.9189637090225,733.2789766842772,baseline_v9|2023|50053|50054|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,51083,51084,51085,2023-06-19 18:15:00+00:00,2023-06-19 18:30:00+00:00,2023-06-19 18:45:00+00:00,1739.6,1711.1399999999999,0.2579665257491399,1711.1399999999999,28.46,,1,stop,False,1.0,0.6119888643506312,-0.01636008277765011,-0.018343722694872458,-0.01836008277765011,0.00198363991722235,-8.23190273188414,733.2789766842772,725.047073952393,baseline_v9|2023|51083|51084|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,51414,51415,51449,2023-06-23 05:00:00+00:00,2023-06-23 05:15:00+00:00,2023-06-23 13:45:00+00:00,1881.81,1865.07,0.4329968796569162,1865.07,16.740000000000002,,34,stop,False,1.0,1.1238137320731851,-0.008895690850829752,-0.010886795159978922,-0.010895690850829752,0.0019911043091491703,-8.870755113905656,725.047073952393,716.1763188384874,baseline_v9|2023|51414|51415|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,51456,51457,51459,2023-06-23 15:30:00+00:00,2023-06-23 15:45:00+00:00,2023-06-23 16:15:00+00:00,1900.63,1902.53063,0.20434897859647486,1865.5800000000002,35.050000000000004,,2,stop,False,1.0,0.542313099405076,0.0009999999999998899,-0.0010010000000001099,-0.0010000000000001102,0.0020009999999999997,-0.38878019098905053,716.1763188384874,715.7875386474984,baseline_v9|2023|51456|51457|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,51723,51724,51737,2023-06-26 10:15:00+00:00,2023-06-26 10:30:00+00:00,2023-06-26 13:45:00+00:00,1879.85,1904.54,0.2898821168189221,1904.54,24.69,,13,stop,False,1.0,0.7613081646150492,-0.013134026651062669,-0.015147160677713732,-0.015134026651062669,0.0020131340266510626,-8.254216448327593,715.7875386474984,707.5333221991708,baseline_v9|2023|51723|51724|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,51749,51750,51834,2023-06-26 16:45:00+00:00,2023-06-26 17:00:00+00:00,2023-06-27 14:00:00+00:00,1853.0,1892.27,0.18016505365269905,1892.27,39.27,,84,stop,False,1.0,0.47184469472163415,-0.021192660550458653,-0.023213853211009113,-0.023192660550458655,0.0020211926605504587,-7.749848427435316,707.5333221991708,699.7834737717355,baseline_v9|2023|51749|51750|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,52080,52081,52090,2023-06-30 03:30:00+00:00,2023-06-30 03:45:00+00:00,2023-06-30 06:00:00+00:00,1873.82,1875.6938199999997,0.26672215840611196,1847.58,26.240000000000002,,9,stop,False,1.0,0.714205655887736,0.0009999999999998899,-0.0010010000000001099,-0.0010000000000001102,0.0020009999999999997,-0.5002891041794602,699.7834737717355,699.283184667556,baseline_v9|2023|52080|52081|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,52137,52138,52348,2023-06-30 17:45:00+00:00,2023-06-30 18:00:00+00:00,2023-07-02 22:30:00+00:00,1932.19,1934.1221899999998,0.12063740878960422,1874.22,57.97,,210,stop,False,1.0,0.33333333333333337,0.0009999999999998899,-0.0010010000000001099,-0.0010000000000001102,0.0020009999999999997,-0.23332748928410016,699.283184667556,699.049857178272,baseline_v9|2023|52137|52138|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,52495,52496,52526,2023-07-04 11:15:00+00:00,2023-07-04 11:30:00+00:00,2023-07-04 19:00:00+00:00,1958.97,1944.94,0.4983773491921397,1944.94,14.030000000000001,,30,stop,False,1.0,1.3966189474493347,-0.007161926930989271,-0.009154765004058282,-0.00916192693098927,0.0019928380730690107,-8.937854526450433,699.049857178272,690.1120026518215,baseline_v9|2023|52495|52496|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,52646,52647,52664,2023-07-06 01:00:00+00:00,2023-07-06 01:15:00+00:00,2023-07-06 05:30:00+00:00,1904.06,1921.6499999999999,0.3922631231831133,1921.6499999999999,17.59,,17,stop,False,1.0,1.0822772527619178,-0.009238154259844755,-0.0112473924141046,-0.011238154259844755,0.002009238154259845,-8.400593289783833,690.1120026518215,681.7114093620377,baseline_v9|2023|52646|52647|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,52849,52850,52980,2023-07-08 03:45:00+00:00,2023-07-08 04:00:00+00:00,2023-07-09 12:30:00+00:00,1864.24,1876.8,0.5427210499818051,1876.8,12.56,,130,stop,False,1.0,1.4841504430223817,-0.006737329957516192,-0.008744067287473707,-0.008737329957516192,0.0020067373299575164,-8.846917544595398,681.7114093620377,672.8644918174423,baseline_v9|2023|52849|52850|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,53016,53017,53020,2023-07-09 21:30:00+00:00,2023-07-09 21:45:00+00:00,2023-07-09 22:30:00+00:00,1868.99,1862.99,0.4910784884638402,1855.29,13.700000000000001,,3,reverse,False,1.0,1.3640499614936592,-0.003210290049705966,-0.00520707975965626,-0.005210290049705966,0.001996789709950294,-4.779166028160301,672.8644918174423,668.085325789282,baseline_v9|2023|53016|53017|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,53019,53020,53100,2023-07-09 22:15:00+00:00,2023-07-09 22:30:00+00:00,2023-07-10 18:30:00+00:00,1862.99,1879.71,0.4002018141148455,1879.71,16.72,,80,stop,False,1.0,1.1159831669659719,-0.00897482004734318,-0.010983794867390522,-0.01097482004734318,0.002008974820047343,-8.189209661687796,668.085325789282,659.8961161275943,baseline_v9|2023|53019|53020|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,53150,53151,53159,2023-07-11 07:00:00+00:00,2023-07-11 07:15:00+00:00,2023-07-11 09:15:00+00:00,1884.49,1869.94,0.4536077008927538,1869.94,14.55,,8,stop,False,1.0,1.295384463348019,-0.0077209218409224345,-0.009713200919081512,-0.009720921840922435,0.0019922790781590777,-8.303030408452313,659.8961161275943,651.593085719142,baseline_v9|2023|53150|53151|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,53683,53684,54026,2023-07-16 20:15:00+00:00,2023-07-16 20:30:00+00:00,2023-07-20 10:00:00+00:00,1929.35,1927.4206499999998,0.4468201030315949,1943.9299999999998,14.58,,342,stop,False,1.0,1.323022580622639,0.001000000000000112,-0.000998999999999888,-0.0009999999999998881,0.001999,-0.861210293418127,651.593085719142,650.7318754257238,baseline_v9|2023|53683|53684|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,54048,54049,54345,2023-07-20 15:30:00+00:00,2023-07-20 15:45:00+00:00,2023-07-23 17:45:00+00:00,1890.33,1888.43967,0.2590834192888485,1915.4499999999998,25.12,,296,stop,False,1.0,0.7526189794589071,0.0010000000000000009,-0.0009989999999999995,-0.0009999999999999992,0.0019990000000000003,-0.48926340682430436,650.7318754257238,650.2426120188995,baseline_v9|2023|54048|54049|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,54380,54381,54634,2023-07-24 02:30:00+00:00,2023-07-24 02:45:00+00:00,2023-07-26 18:00:00+00:00,1876.66,1874.7833400000002,0.39518212840287076,1893.1100000000001,16.45,,253,stop,False,1.0,1.1405319789576878,0.0010000000000000009,-0.0009989999999999995,-0.0009999999999999992,0.0019990000000000003,-0.7408808705954425,650.2426120188995,649.5017311483041,baseline_v9|2023|54380|54381|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,55026,55027,55044,2023-07-30 20:00:00+00:00,2023-07-30 20:15:00+00:00,2023-07-31 00:30:00+00:00,1854.17,1870.75,0.39180784556831855,1870.75,16.580000000000002,,17,stop,False,1.0,1.1185164229401086,-0.008942006396392976,-0.01095094840278937,-0.010942006396392976,0.002008942006396393,-7.955626959637049,649.5017311483041,641.5461041886671,baseline_v9|2023|55026|55027|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,55060,55061,55230,2023-07-31 04:30:00+00:00,2023-07-31 04:45:00+00:00,2023-08-01 23:00:00+00:00,1864.83,1862.96517,0.4721860861800725,1878.4199999999998,13.59,,169,stop,False,1.0,1.3725385803796133,0.0010000000000000009,-0.0009989999999999995,-0.0009999999999999992,0.0019990000000000003,-0.879666232312093,641.5461041886671,640.666437956355,baseline_v9|2023|55060|55061|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,55348,55349,55389,2023-08-03 04:30:00+00:00,2023-08-03 04:45:00+00:00,2023-08-03 14:45:00+00:00,1838.2,1849.8600000000001,0.5495391128589723,1849.8600000000001,11.66,,40,stop,False,1.0,1.576737499282239,-0.0063431617887064196,-0.008349504950495126,-0.00834316178870642,0.0020063431617887064,-8.434359276506356,640.666437956355,632.2320786798487,baseline_v9|2023|55348|55349|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,55422,55423,55831,2023-08-03 23:00:00+00:00,2023-08-03 23:15:00+00:00,2023-08-08 05:15:00+00:00,1837.52,1835.68248,0.37841122654517334,1854.23,16.71,,408,stop,False,1.0,1.0998147997381102,0.0010000000000000009,-0.0009989999999999995,-0.0009999999999999992,0.0019990000000000003,-0.6946428588042852,632.2320786798487,631.5374358210444,baseline_v9|2023|55422|55423|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,long,55938,55939,55966,2023-08-09 08:00:00+00:00,2023-08-09 08:15:00+00:00,2023-08-09 15:00:00+00:00,1863.14,1853.26,0.6393588923264627,1853.26,9.88,,27,stop,False,1.0,1.8862145916978934,-0.005302875790332506,-0.007297572914542173,-0.007302875790332506,0.0019946971242096674,-8.692979243627585,631.5374358210444,622.8444565774167,baseline_v9|2023|55938|55939|long,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,56164,56165,56365,2023-08-11 16:30:00+00:00,2023-08-11 16:45:00+00:00,2023-08-13 18:45:00+00:00,1841.82,1855.34,0.4608068812054794,1855.34,13.52,,200,stop,False,1.0,1.3626569538816848,-0.007340565310399505,-0.009347905875709904,-0.009340565310399505,0.0020073405653103994,-7.933785802815739,622.8444565774167,614.910670774601,baseline_v9|2023|56164|56165|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,57076,57077,57080,2023-08-21 04:30:00+00:00,2023-08-21 04:45:00+00:00,2023-08-21 05:30:00+00:00,1675.86,1687.8799999999999,0.5114839321560558,1687.8799999999999,12.02,,3,stop,False,1.0,1.3939837171198646,-0.00717243683839941,-0.00917960927523781,-0.00917243683839941,0.0020071724368383994,-7.86853582646642,614.910670774601,607.0421349481346,baseline_v9|2023|57076|57077|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,57156,57157,57315,2023-08-22 00:30:00+00:00,2023-08-22 00:45:00+00:00,2023-08-23 16:15:00+00:00,1667.0,1665.333,0.501568835394157,1679.1,12.1,,158,stop,False,1.0,1.3773594952737456,0.0010000000000000009,-0.0009989999999999995,-0.0009999999999999992,0.0019990000000000003,-0.8352791333534572,607.0421349481346,606.2068558147812,baseline_v9|2023|57156|57157|short,baseline_v9,2023
baseline_v9,ETH_USDT_SWAP,short,57505,57506,57778,2023-08-25 15:45:00+00:00,2023-08-25 16:00:00+00:00,2023-08-28 12:00:00+00:00,1646.21,1644.56379,0.2003771689097232,1676.46,30.25,,272,stop,False,1.0,0.5441424755705185,0.001000000000000112,-0.000998999999999888,-0.0009999999999998881,0.001999,-0.32953303633160763,606.2068558147812,605.8773227784496,baseline_v9|2023|57505|57506|short,baseline_v9,2023
