period,rule,candidates,invalid,censored,closed,gt5,precision,confirmed_gt5_per_candidate,candidate_coverage,coverage,recall,win_rate,mean_r,mean_gross_bp,mean_net_bp,assets,positive_asset_months,retained_gt5,lost_gt5,gained_gt5,gt5_count_ratio,matched_pairs,unmatched_closed,random_gt5,paired_gt5,random_precision,random_mean_net_bp,paired_excess_r,paired_excess_net_bp,random_tail_p,random_net_p,precision_delta,precision_ci_low,precision_ci_high,random_tail_holm_p,random_net_holm_p,historical_gate_passed,trained_target_r,evaluation_target_r,gt10,confirmed_gt10_per_candidate,retained_gt10,lost_gt10,gained_gt10,gt10_count_ratio,random_gt10,paired_gt10
oof,lightgbm_top5,1344,0,1,1343,35.0,0.026061057334326135,0.026041666666666668,0.05445484380697703,0.054664604363399545,0.04984894259818731,0.2755026061057334,-0.0686940562011528,-13.204280928907135,-33.204280928907146,451,28,33.0,629.0,2.0,0.052870090634441085,1341,2,46.0,35.0,0.0343027591349739,-29.72639328076532,0.08394665125477627,-3.750880000894921,0.83251953125,0.393310546875,-0.0008845629847881592,-0.007643307050300153,0.006670098403403056,1.0,1.0,False,5,5,,,,,,,,
oof,lightgbm_top10,2761,0,1,2760,88.0,0.03188405797101449,0.03187250996015936,0.11186742838620801,0.11234125691957017,0.11782477341389729,0.2713768115942029,-0.03133296428694961,-1.8195705375934657,-21.819570537593478,579,72,78.0,584.0,10.0,0.13293051359516617,2757,3,79.0,88.0,0.028654334421472614,-27.676118813783603,0.10975459004479031,5.664846628788483,0.2978515625,0.1923828125,0.004938437651900197,-0.001350394049103644,0.009561050937730617,1.0,0.76953125,False,5,5,,,,,,,,
oof,lightgbm_top20,5536,0,6,5530,182.0,0.03291139240506329,0.0328757225433526,0.22430209472873872,0.225089547378704,0.24471299093655588,0.2725135623869801,0.0074212864918006384,1.6209294684504918,-18.37907053154952,664,143,162.0,500.0,20.0,0.27492447129909364,5521,9,166.0,182.0,0.0300670168447745,-26.244092207428842,0.13231980198782753,7.7201250992322334,0.14501953125,0.02880859375,0.005965772085948999,0.0013482237139079082,0.009981796215288418,1.0,0.23046875,False,5,5,,,,,,,,
oof,risk_top1,520,0,3,517,11.0,0.02127659574468085,0.021153846153846155,0.021068838377699444,0.021043633995441225,0.012084592145015106,0.2611218568665377,-0.41260343271009975,-2.4840323336765455,-22.484032333676538,166,11,8.0,654.0,3.0,0.01661631419939577,516,1,12.0,11.0,0.023255813953488372,-26.521335606708558,-0.07496923544725181,4.1101290084342725,0.6875,0.791748046875,-0.0056690245744334435,-0.014210354091779332,0.006435270922273842,,,,5,5,,,,,,,,
oof,risk_top5,1881,0,4,1877,71.0,0.03782631859350027,0.037745879851143006,0.07621247113163972,0.07640019537609899,0.1042296072507553,0.27810335641981887,0.04025969002770219,27.43918971076379,7.43918971076379,427,55,69.0,593.0,2.0,0.10725075528700906,1874,3,54.0,71.0,0.0288153681963714,-21.091882882616602,0.2398181582656498,28.697017912233257,0.189453125,0.06494140625,0.010880698274385973,-0.0017131073027546171,0.024284969746478154,,,,5,5,,,,,,,,
oof,risk_top10,3390,0,5,3385,122.0,0.03604135893648449,0.0359882005899705,0.1373526194238483,0.13778085314229893,0.1782477341389728,0.28301329394387004,0.07206981396442132,28.377733839131185,8.377733839131173,570,93,118.0,544.0,4.0,0.18429003021148035,3381,4,107.0,122.0,0.03164744158532978,-14.963269375013606,0.19294503295259266,23.49394092328273,0.3203125,0.12548828125,0.009095738617370196,-0.0019295554520278545,0.020803818162060523,,,,5,5,,,,,,,,
oof,risk_top20,6163,0,8,6155,200.0,0.03249390739236393,0.0324517280545189,0.24970625177261863,0.25052914360143275,0.297583081570997,0.27619821283509344,0.012174831114034635,18.847637924942667,-1.1523620750573405,675,149,197.0,465.0,3.0,0.3021148036253776,6148,7,198.0,200.0,0.03220559531554977,-13.751275729215777,0.10371808126699071,12.55298170923272,0.49853515625,0.227294921875,0.0055482870732496345,-0.0027493489147039276,0.015849184963600483,,,,5,5,,,,,,,,
oof,prior_v21_risk_decile,3152,0,14,3138,127.0,0.04047163798597833,0.040291878172588835,0.12770957416636278,0.12772712471507652,0.18126888217522658,0.2887189292543021,0.12594186221061543,40.07556069816681,20.075560698166797,527,88,120.0,542.0,7.0,0.19184290030211482,3133,5,102.0,127.0,0.03255665496329397,-2.683212774858595,0.21392024838731108,23.037962696671304,0.2685546875,0.13720703125,0.013526017666864038,-0.0023315899838908492,0.029887648001641374,,,,5,5,,,,,,,,
last_two_quarters,original_all,13877,0,112,13765,473.0,0.03436251362150381,0.03408517691143619,1.0,1.0,1.0,0.2953868507083182,0.08435851098914475,59.615386057306885,39.615386057306864,728,310,473.0,0.0,0.0,1.0,13713,52,525.0,471.0,0.03828483920367534,30.093907039117664,0.022579544447423158,9.269434178357443,1.0,0.359375,0.0,0.0,0.0,,,,5,5,,,,,,,,
last_two_quarters,logistic_top1,244,0,0,244,2.0,0.00819672131147541,0.00819672131147541,0.017583051091734525,0.01772611696331275,0.004228329809725159,0.2827868852459016,-0.25748599225066787,-4.687803591584722,-24.687803591584718,171,2,2.0,471.0,0.0,0.004228329809725159,244,0,8.0,2.0,0.03278688524590164,-18.897785304384985,0.022042287256809578,-5.790018287199735,0.96875,0.453125,-0.0261657923100284,-0.034849010760152725,-0.01810657009829281,1.0,1.0,False,5,5,,,,,,,,
last_two_quarters,logistic_top5,975,0,0,975,33.0,0.033846153846153845,0.033846153846153845,0.07026014268213591,0.07083181983290955,0.05919661733615222,0.2964102564102564,0.014293313450886273,32.2459260276837,12.245926027683701,427,29,28.0,445.0,5.0,0.06976744186046512,974,1,33.0,33.0,0.033880903490759756,-12.760849800169071,0.1396201652995189,25.081014059709975,0.5625,0.265625,-0.0005163597753499657,-0.008384660347578888,0.005419915293087368,1.0,1.0,False,5,5,,,,,,,,
last_two_quarters,logistic_top10,1787,0,0,1787,69.0,0.03861219921656407,0.03861219921656407,0.12877423074151473,0.12982201235016347,0.1226215644820296,0.2909904868494684,0.07918422711962743,32.850129357535025,12.850129357535018,535,57,58.0,415.0,11.0,0.14587737843551796,1785,2,56.0,69.0,0.03137254901960784,-12.659766640385612,0.17935983087506005,25.766002879303905,0.1875,0.203125,0.004249685595060261,-0.0004873117740020333,0.007821354708688555,1.0,1.0,False,5,5,,,,,,,,
last_two_quarters,logistic_top20,3311,0,2,3309,126.0,0.038077969174977334,0.03805496828752643,0.23859623838005334,0.2403922993098438,0.23255813953488372,0.2880024176488365,0.05628454580783194,26.7981912703055,6.798191270305496,633,98,110.0,363.0,16.0,0.266384778012685,3303,6,108.0,126.0,0.0326975476839237,-10.84799962962759,0.11665983889058801,17.69713171927008,0.140625,0.140625,0.0037154555534735234,-0.001262139786658175,0.007507639995438485,1.0,0.984375,False,5,5,,,,,,,,
last_two_quarters,lightgbm_top1,232,0,0,232,6.0,0.02586206896551724,0.02586206896551724,0.016718310874108237,0.0168543407192154,0.012684989429175475,0.2672413793103448,-0.14333532196252904,-14.45993232730308,-34.45993232730309,154,5,6.0,467.0,0.0,0.012684989429175475,232,0,9.0,6.0,0.03879310344827586,-20.279734000529032,-0.015871676867758706,-14.18019832677406,0.875,0.515625,-0.00850044465598657,-0.022256671464954046,0.0069904379147955956,1.0,1.0,False,5,5,,,,,,,,
last_two_quarters,lightgbm_top5,859,0,1,858,30.0,0.03496503496503497,0.034924330616996506,0.06190098724508179,0.06233200145296041,0.05919661733615222,0.28088578088578087,0.03482783569903549,23.60506387615176,3.6050638761517555,363,24,28.0,445.0,2.0,0.06342494714587738,856,2,33.0,30.0,0.038551401869158876,-11.001140556341836,0.11762453558507321,14.264540816334966,0.625,0.4375,0.0006025213435311566,-0.0065134174872546954,0.015280979311332238,1.0,1.0,False,5,5,,,,,,,,
last_two_quarters,lightgbm_top10,1680,0,1,1679,68.0,0.04050029779630732,0.04047619047619048,0.12106363046768033,0.12197602615328733,0.12473572938689217,0.2882668254913639,0.07618299755010736,31.96330213052076,11.963302130520745,500,54,59.0,414.0,9.0,0.14376321353065538,1676,3,48.0,68.0,0.028639618138424822,-22.452395609946517,0.21350370711118719,34.16082135390284,0.1875,0.171875,0.006137784174803512,-0.0003757264980271541,0.00996190457298926,1.0,1.0,False,5,5,,,,,,,,
last_two_quarters,lightgbm_top20,3178,0,6,3172,118.0,0.03720050441361917,0.037130270610446825,0.22901203430136197,0.23043952052306574,0.2156448202959831,0.29224464060529637,0.1227438393313182,35.03461944435231,15.034619444352304,585,92,102.0,371.0,16.0,0.24947145877378435,3163,9,111.0,118.0,0.03509326588681631,-5.35604960957871,0.15011450323507505,20.232828146600795,0.390625,0.078125,0.002837990792115358,-0.0025792121244051142,0.00585531976265969,1.0,0.625,False,5,5,,,,,,,,
last_two_quarters,risk_top1,418,0,3,415,9.0,0.021686746987951807,0.0215311004784689,0.0301217842473157,0.030148928441699963,0.012684989429175475,0.24819277108433735,-0.44053511629095526,-3.0346651374821856,-23.034665137482175,143,9,6.0,467.0,3.0,0.019027484143763214,414,1,11.0,9.0,0.026570048309178744,-22.271519217192697,-0.14595319624720207,-0.6737076433238756,0.875,0.9375,-0.012675766633552004,-0.022545673049204386,0.001626964122665213,,,,5,5,,,,,,,,
last_two_quarters,risk_top5,1420,0,4,1416,58.0,0.04096045197740113,0.04084507042253521,0.10232759241911075,0.1028695968034871,0.11839323467230443,0.2662429378531073,0.07403993387949674,31.567422627511824,11.567422627511814,384,45,56.0,417.0,2.0,0.1226215644820296,1413,3,44.0,58.0,0.03113941967445152,-16.025281231334265,0.23678937420646257,27.82155469131636,0.25,0.21875,0.006597938355897316,-0.006240175643648982,0.019095452407012263,,,,5,5,,,,,,,,
last_two_quarters,risk_top10,2398,0,5,2393,95.0,0.03969912244045132,0.039616346955796494,0.17280392015565324,0.17384671267707955,0.19238900634249473,0.2778938570831592,0.13391421405038403,35.87597724428486,15.875977244284854,506,70,91.0,382.0,4.0,0.20084566596194503,2389,4,80.0,95.0,0.033486814566764334,-4.249979679461135,0.18193638362107153,20.35495456636467,0.375,0.34375,0.005336608818947507,-0.006665889303482589,0.017112500345435044,,,,5,5,,,,,,,,
last_two_quarters,risk_top20,4048,0,8,4040,155.0,0.038366336633663366,0.038290513833992096,0.2917057000792678,0.2934980021794406,0.32346723044397463,0.277970297029703,0.10831414111836697,33.11043814333232,13.110438143332308,617,111,153.0,320.0,2.0,0.3276955602536998,4033,7,140.0,155.0,0.03471361269526407,-4.671086501463133,0.1280570713411516,17.736260574407506,0.484375,0.328125,0.004003823012159555,-0.004779574022917107,0.015583380982079648,,,,5,5,,,,,,,,
last_two_quarters,prior_v21_risk_decile,2246,0,14,2232,101.0,0.04525089605734767,0.044968833481745324,0.16185054406572025,0.1621503814021068,0.19873150105708245,0.2853942652329749,0.20208010285853245,53.23637800761353,33.236378007613524,456,69,94.0,379.0,7.0,0.2135306553911205,2227,5,75.0,101.0,0.03367759317467445,5.5258838399481744,0.2376834655854768,28.13281294819068,0.25,0.328125,0.010888382435843856,-0.007956727463849397,0.030108297347256494,,,,5,5,,,,,,,,
2025Q4,original_all,4887,0,1,4886,82.0,0.016782644289807615,0.016779210149375896,1.0,1.0,1.0,0.2011870650839132,-0.36675940936614476,-131.65504010193132,-151.65504010193135,554,67,82.0,0.0,0.0,1.0,4886,0,116.0,82.0,0.02374130167826443,-61.91311432181919,-0.11217015453262294,-89.74192578011214,0.875,1.0,0.0,0.0,0.0,,,,5,5,,,,,,,,
2025Q4,logistic_top1,4,0,0,4,0.0,0.0,0.0,0.0008184980560671168,0.0008186655751125665,0.0,0.0,-0.9549093055223886,-578.8529128340765,-598.8529128340767,4,0,0.0,82.0,0.0,0.0,4,0,0.0,0.0,0.0,-464.18015434006253,-0.36657821188723444,-134.67275849401426,1.0,0.75,-0.016782644289807615,-0.020327868852459016,-0.014091595369904378,1.0,1.0,False,5,5,,,,,,,,
2025Q4,logistic_top5,56,0,0,56,0.0,0.0,0.0,0.011458972784939635,0.011461318051575931,0.0,0.26785714285714285,-0.283882400398818,-292.15050480024354,-312.15050480024365,42,0,0.0,82.0,0.0,0.0,56,0,0.0,0.0,0.0,-185.90017742741182,0.2262238466981883,-126.25032737283183,1.0,0.25,-0.016782644289807615,-0.020327868852459016,-0.014091595369904378,1.0,1.0,False,5,5,,,,,,,,
2025Q4,logistic_top10,144,0,0,144,2.0,0.013888888888888888,0.013888888888888888,0.029465930018416207,0.029471960704052395,0.024390243902439025,0.2638888888888889,-0.21721797742005697,-136.0718359332173,-156.0718359332173,101,2,2.0,80.0,0.0,0.024390243902439025,144,0,1.0,2.0,0.006944444444444444,-213.9594507834787,0.30357863200759877,57.88761485026137,0.5,0.125,-0.0028937554009187266,-0.016739446870451237,0.0029279451010293563,1.0,1.0,False,5,5,,,,,,,,
2025Q4,logistic_top20,560,0,0,560,12.0,0.02142857142857143,0.02142857142857143,0.11458972784939636,0.11461318051575932,0.14634146341463414,0.21964285714285714,-0.3099675601153047,-111.50418692797031,-131.5041869279703,316,10,12.0,70.0,0.0,0.14634146341463414,560,0,12.0,12.0,0.02142857142857143,-70.84262978079391,-0.02283497984522739,-60.661557147176396,0.75,0.625,0.004645927138763814,-0.0076485377795421465,0.009010714861118723,1.0,1.0,False,5,5,,,,,,,,
2025Q4,lightgbm_top1,7,0,0,7,0.0,0.0,0.0,0.0014323715981174544,0.0014326647564469914,0.0,0.14285714285714285,-0.847516911282623,-515.4952358196865,-535.4952358196867,6,0,0.0,82.0,0.0,0.0,7,0,1.0,0.0,0.14285714285714285,151.71110098348285,-2.1030833426686675,-687.2063368031696,1.0,1.0,-0.016782644289807615,-0.020327868852459016,-0.014091595369904378,1.0,1.0,False,5,5,,,,,,,,
2025Q4,lightgbm_top5,129,0,0,129,0.0,0.0,0.0,0.026396562308164517,0.02640196479738027,0.0,0.1937984496124031,-0.5528417211138823,-263.200590491151,-283.20059049115105,98,0,0.0,82.0,0.0,0.0,129,0,3.0,0.0,0.023255813953488372,-83.57207135002768,-0.2992714596434499,-199.62851914112338,1.0,1.0,-0.016782644289807615,-0.020327868852459016,-0.014091595369904378,1.0,1.0,False,5,5,,,,,,,,
2025Q4,lightgbm_top10,367,0,0,367,6.0,0.01634877384196185,0.01634877384196185,0.07509719664415797,0.07511256651657798,0.07317073170731707,0.17438692098092642,-0.4677869121349871,-166.47828375293705,-186.47828375293707,234,6,6.0,76.0,0.0,0.07317073170731707,367,0,11.0,6.0,0.02997275204359673,-42.30996128783296,-0.3516798978246356,-144.1683224651041,1.0,1.0,-0.00043387044784576334,-0.016739446870451237,0.018887817422050788,1.0,1.0,False,5,5,,,,,,,,
2025Q4,lightgbm_top20,965,0,0,965,26.0,0.02694300518134715,0.02694300518134715,0.19746265602619192,0.19750306999590667,0.2926829268292683,0.19170984455958548,-0.3280995111313529,-114.87705136711264,-134.87705136711267,411,22,24.0,58.0,2.0,0.3170731707317073,965,0,18.0,26.0,0.01865284974093264,-69.67946299180774,-0.06369533580167912,-65.19758837530492,0.125,0.875,0.010160360891539537,-0.003973489423642727,0.020350097249235897,1.0,1.0,False,5,5,,,,,,,,
2025Q4,risk_top1,61,0,0,61,1.0,0.01639344262295082,0.01639344262295082,0.012482095355023532,0.012484650020466639,0.012195121951219513,0.26229508196721313,-0.5017829152162507,-14.358601352506394,-34.358601352506376,33,1,1.0,81.0,0.0,0.012195121951219513,61,0,0.0,1.0,0.0,-50.133769580526256,0.1085900188211337,15.775168228019885,0.5,0.5,-0.0003892016668567942,-0.020327868852459016,0.09437166424065987,,,,5,5,,,,,,,,
2025Q4,risk_top5,232,0,0,232,3.0,0.01293103448275862,0.01293103448275862,0.047472887251892776,0.04748260335652886,0.036585365853658534,0.3103448275862069,-0.3181314682476556,-11.77016995587181,-31.77016995587182,122,2,3.0,79.0,0.0,0.036585365853658534,232,0,2.0,3.0,0.008620689655172414,-46.63061065181358,0.09594026364500903,14.860440695941767,0.5,0.375,-0.0038516098070489942,-0.014091595369904378,0.02871509858409422,,,,5,5,,,,,,,,
2025Q4,risk_top10,432,0,0,432,5.0,0.011574074074074073,0.011574074074074073,0.08839779005524862,0.08841588211215719,0.06097560975609756,0.2638888888888889,-0.3718839811194041,-26.754009666750687,-46.75400966675071,204,4,5.0,77.0,0.0,0.06097560975609756,432,0,11.0,5.0,0.02546296296296296,-48.352541458829464,-0.008903415878603414,1.5985317920787454,1.0,0.625,-0.005208570215733541,-0.0065727983774231755,0.002128477657850649,,,,5,5,,,,,,,,
2025Q4,risk_top20,882,0,0,882,13.0,0.01473922902494331,0.01473922902494331,0.18047882136279927,0.18051575931232092,0.14634146341463414,0.2222222222222222,-0.4593755998894262,-50.510954295184625,-70.51095429518465,317,11,12.0,70.0,1.0,0.15853658536585366,882,0,22.0,13.0,0.024943310657596373,-44.50815618152095,-0.15226535856033105,-26.002798113663694,1.0,1.0,-0.002043415264864304,-0.010034800238058536,0.014006895096038838,,,,5,5,,,,,,,,
2025Q4,prior_v21_risk_decile,371,0,0,371,3.0,0.008086253369272238,0.008086253369272238,0.07591569470022509,0.07593123209169055,0.036585365853658534,0.2830188679245283,-0.4250481422246973,-30.004979741734022,-50.00497974173405,175,2,3.0,79.0,0.0,0.036585365853658534,371,0,8.0,3.0,0.0215633423180593,-50.57635871456008,-0.03435287787140432,0.5713789728260237,1.0,0.625,-0.008696390920535377,-0.014091595369904378,0.005482775351770986,,,,5,5,,,,,,,,
2026Q1,original_all,5917,0,0,5917,107.0,0.018083488254182864,0.018083488254182864,1.0,1.0,1.0,0.2509717762379584,-0.22845267574678702,-101.48215780815208,-121.48215780815208,594,75,107.0,0.0,0.0,1.0,5916,1,153.0,107.0,0.02586206896551724,-63.697854757583364,-0.03439563770117138,-57.64733845488342,1.0,0.875,0.0,0.0,0.0,,,,5,5,,,,,,,,
2026Q1,logistic_top1,29,0,0,29,0.0,0.0,0.0,0.004901132330572926,0.004901132330572926,0.0,0.13793103448275862,-0.8333947986253645,-60.8014854855817,-80.80148548558176,23,0,0.0,107.0,0.0,0.0,29,0,0.0,0.0,0.0,-108.47729953563822,0.025681493250984552,27.67581405005644,1.0,0.375,-0.018083488254182864,-0.023429179978700747,-0.01110494169905608,1.0,1.0,False,5,5,,,,,,,,
2026Q1,logistic_top5,242,0,0,242,4.0,0.01652892561983471,0.01652892561983471,0.040899104275815445,0.040899104275815445,0.037383177570093455,0.29338842975206614,-0.06498190977326354,6.409490346605633,-13.590509653394387,150,4,4.0,103.0,0.0,0.037383177570093455,242,0,8.0,4.0,0.03305785123966942,-37.27979352561558,0.21390832533176896,23.689283872221203,1.0,0.25,-0.0015545626343481528,-0.016166281755196306,0.007586647085990647,1.0,1.0,False,5,5,,,,,,,,
2026Q1,logistic_top10,586,0,0,586,13.0,0.02218430034129693,0.02218430034129693,0.09903667399019773,0.09903667399019773,0.11214953271028037,0.28668941979522183,-0.05512414286609628,0.9867649573829773,-19.013235042617033,314,10,12.0,95.0,1.0,0.12149532710280374,586,0,22.0,13.0,0.03754266211604096,-13.426010528927884,0.051135228808074834,-5.587224513689143,1.0,0.375,0.004100812087114065,-0.00655089713981169,0.007762982829245806,1.0,1.0,False,5,5,,,,,,,,
2026Q1,logistic_top20,1324,0,0,1324,28.0,0.021148036253776436,0.021148036253776436,0.22376204157512253,0.22376204157512253,0.2616822429906542,0.2854984894259819,-0.10932863665328538,-16.925908288108715,-36.92590828810873,455,23,28.0,79.0,0.0,0.2616822429906542,1324,0,38.0,28.0,0.028700906344410877,-35.078995570985946,0.10761057721665636,-1.8469127171227815,1.0,0.125,0.003064547999593572,-0.0014061341537202916,0.004768074173959792,1.0,1.0,False,5,5,,,,,,,,
2026Q1,lightgbm_top1,51,0,0,51,0.0,0.0,0.0,0.00861923271928342,0.00861923271928342,0.0,0.19607843137254902,-0.5912163083616964,-79.99968490254817,-99.99968490254817,46,0,0.0,107.0,0.0,0.0,51,0,3.0,0.0,0.058823529411764705,-34.650808454009876,-0.44038346374617476,-65.34887644853828,1.0,0.875,-0.018083488254182864,-0.023429179978700747,-0.01110494169905608,1.0,1.0,False,5,5,,,,,,,,
2026Q1,lightgbm_top5,356,0,0,356,5.0,0.014044943820224719,0.014044943820224719,0.06016562447186074,0.06016562447186074,0.04672897196261682,0.29213483146067415,-0.14275791709053332,-11.330387415455093,-31.330387415455096,225,4,5.0,102.0,0.0,0.04672897196261682,356,0,10.0,5.0,0.028089887640449437,-55.239662553719405,0.14183111001639706,23.9092751382643,1.0,0.25,-0.004038544433958145,-0.016166281755196306,0.0006597641832968605,1.0,1.0,False,5,5,,,,,,,,
2026Q1,lightgbm_top10,714,0,0,714,14.0,0.0196078431372549,0.0196078431372549,0.1206692580699679,0.1206692580699679,0.12149532710280374,0.2815126050420168,-0.05982134112755032,3.3741333003159175,-16.625866699684085,330,12,13.0,94.0,1.0,0.1308411214953271,714,0,20.0,14.0,0.028011204481792718,-32.41609066484081,0.10340015985543193,15.790223965156718,1.0,0.125,0.0015243548830720377,-0.016166281755196306,0.015490802981794984,1.0,1.0,False,5,5,,,,,,,,
2026Q1,lightgbm_top20,1393,0,0,1393,38.0,0.027279253409906678,0.027279253409906678,0.23542335643062362,0.23542335643062362,0.3364485981308411,0.28356066044508255,-0.022747821835985747,6.238536720968703,-13.761463279031306,437,29,36.0,71.0,2.0,0.35514018691588783,1393,0,37.0,38.0,0.02656137832017229,-43.58346473440252,0.22770384213271636,29.822001455371208,0.5,0.125,0.009195765155723814,-0.0120679210994586,0.018949703109687088,1.0,1.0,False,5,5,,,,,,,,
2026Q1,risk_top1,41,0,0,41,1.0,0.024390243902439025,0.024390243902439025,0.006929187088051378,0.006929187088051378,0.009345794392523364,0.3902439024390244,0.002801375068686347,20.756487757249342,0.7564877572492935,21,1,1.0,106.0,0.0,0.009345794392523364,41,0,1.0,1.0,0.024390243902439025,-34.3034212861399,0.3686952831090381,35.05990904338919,0.75,0.25,0.006306755648256161,-0.016166281755196306,0.04323748668796592,,,,5,5,,,,,,,,
2026Q1,risk_top5,229,0,0,229,10.0,0.043668122270742356,0.043668122270742356,0.03870204495521379,0.03870204495521379,0.09345794392523364,0.31877729257641924,0.19446896262919514,41.63566845549858,21.63566845549857,127,8,10.0,97.0,0.0,0.09345794392523364,229,0,8.0,10.0,0.034934497816593885,-26.481067558635118,0.4042694396089698,48.11673601413368,0.5,0.25,0.025584634016559492,0.016091782760932725,0.03540668620792066,,,,5,5,,,,,,,,
2026Q1,risk_top10,560,0,0,560,22.0,0.039285714285714285,0.039285714285714285,0.09464255534899442,0.09464255534899442,0.205607476635514,0.3196428571428571,0.15027408194746392,38.86633513557443,18.866335135574413,264,19,22.0,85.0,0.0,0.205607476635514,560,0,16.0,22.0,0.02857142857142857,-34.90948998656078,0.3956203778598795,53.77582512213518,0.5,0.125,0.02120222603153142,-0.003345768934683486,0.0394568560537529,,,,5,5,,,,,,,,
2026Q1,risk_top20,1233,0,0,1233,32.0,0.025952960259529603,0.025952960259529603,0.20838262633091093,0.20838262633091093,0.29906542056074764,0.30900243309002434,0.03448194200418053,21.728875115419633,1.7288751154196267,421,27,32.0,75.0,0.0,0.29906542056074764,1233,0,36.0,32.0,0.029197080291970802,-21.450249449080527,0.20722030913285208,23.17912456450015,0.875,0.125,0.00786947200534674,-0.0044703753224477685,0.02213605553086082,,,,5,5,,,,,,,,
2026Q1,prior_v21_risk_decile,535,0,0,535,23.0,0.04299065420560748,0.04299065420560748,0.09041744127091432,0.09041744127091432,0.21495327102803738,0.30654205607476637,0.19038436411594298,33.76703035894833,13.767030358948308,242,17,23.0,84.0,0.0,0.21495327102803738,535,0,19.0,23.0,0.03551401869158879,-3.6426539291491107,0.28717005239042975,17.40968428809743,0.25,0.125,0.024907165951424615,0.00270164277310558,0.04523308646995801,,,,5,5,,,,,,,,
2026Q2,original_all,7389,0,0,7389,215.0,0.02909730680741643,0.02909730680741643,1.0,1.0,1.0,0.2758154012721613,-0.03920614659521165,46.86522391417891,26.865223914178888,631,146,215.0,0.0,0.0,1.0,7387,2,246.0,215.0,0.033301746311087045,26.22299570652367,0.00018723141309575687,0.7414688789934243,1.0,0.5,0.0,0.0,0.0,,,,5,5,,,,,,,,
2026Q2,logistic_top1,137,0,0,137,0.0,0.0,0.0,0.018541074570307212,0.018541074570307212,0.0,0.2773722627737226,-0.46002269548842945,-33.948562201207004,-53.94856220120702,102,0,0.0,215.0,0.0,0.0,137,0,6.0,0.0,0.043795620437956206,-14.769911640781096,-0.18200231875144388,-39.17865056042592,1.0,0.75,-0.02909730680741643,-0.04059301094246382,-0.015377222489187891,1.0,1.0,False,5,5,,,,,,,,
2026Q2,logistic_top5,579,0,0,579,18.0,0.031088082901554404,0.031088082901554404,0.07835972391392611,0.07835972391392611,0.07906976744186046,0.2867012089810017,-0.16075857346244932,2.214459115577509,-17.785540884422492,316,17,17.0,198.0,1.0,0.08372093023255814,579,0,23.0,18.0,0.039723661485319514,-13.780556366302273,-0.003517507861656348,-4.004984518120215,0.75,0.625,0.001990776094137975,-0.006110252321774166,0.008060277510812109,1.0,1.0,False,5,5,,,,,,,,
2026Q2,logistic_top10,1085,0,0,1085,36.0,0.03317972350230415,0.03317972350230415,0.14683989714440385,0.14683989714440385,0.14883720930232558,0.2838709677419355,-0.1118408586270886,5.38394451466246,-14.61605548533755,430,32,32.0,183.0,4.0,0.16744186046511628,1085,0,35.0,36.0,0.03225806451612903,-15.84636152698977,0.03585552130214301,1.2303060416522251,0.5,0.375,0.004082416694887722,0.0006227775108121093,0.004196985876697666,1.0,1.0,False,5,5,,,,,,,,
2026Q2,logistic_top20,1966,0,0,1966,63.0,0.03204476093591048,0.03204476093591048,0.26607118689944514,0.26607118689944514,0.25116279069767444,0.2736520854526958,-0.12135311005933654,-2.940003113503803,-22.940003113503813,534,49,54.0,161.0,9.0,0.2930232558139535,1966,0,59.0,63.0,0.030010172939979655,-21.164397595306077,0.024228831333199297,-1.7756055181977357,0.5,0.5,0.002947454128494051,-0.006991478254387052,0.007985188109668882,1.0,1.0,False,5,5,,,,,,,,
2026Q2,lightgbm_top1,180,0,0,180,4.0,0.022222222222222223,0.022222222222222223,0.024360535931790498,0.024360535931790498,0.018604651162790697,0.2777777777777778,-0.27705149676095364,-37.801166865723275,-57.801166865723275,127,4,4.0,211.0,0.0,0.018604651162790697,180,0,8.0,4.0,0.044444444444444446,-13.831819894567293,-0.1884395051387031,-43.96934697115598,1.0,1.0,-0.006875084585194206,-0.027474747474747475,0.010938566984496318,1.0,1.0,False,5,5,,,,,,,,
2026Q2,lightgbm_top5,596,0,0,596,16.0,0.026845637583892617,0.026845637583892617,0.08066044119637299,0.08066044119637299,0.06511627906976744,0.29697986577181207,-0.11740323281670617,-1.0543194809191443,-21.054319480919162,289,15,14.0,201.0,2.0,0.07441860465116279,596,0,24.0,16.0,0.040268456375838924,-8.066983198922413,-0.06812545861646507,-12.987336281996747,1.0,0.75,-0.002251669223523812,-0.008517401503183492,0.0010496373287711344,1.0,1.0,False,5,5,,,,,,,,
2026Q2,lightgbm_top10,1098,0,0,1098,41.0,0.037340619307832425,0.037340619307832425,0.14859926918392205,0.14859926918392205,0.17209302325581396,0.2996357012750455,0.004239890055200195,18.549834233421212,-1.4501657665788066,405,34,37.0,178.0,4.0,0.19069767441860466,1098,0,32.0,41.0,0.029143897996357013,-28.803346230622594,0.17550029634064276,27.353180464043785,0.5,0.25,0.008243312500415996,-0.005715386740395621,0.013550893550893551,1.0,1.0,False,5,5,,,,,,,,
