box_id,symbol,stem,split,image_path,preview_path,cut_global,cut_time,bar_b0,bar_b1,width_bars,yolo_xc,yolo_yc,yolo_w,yolo_h,box_height_pct,box_right_frac,win_mode,box_index,n_boxes_on_image,spread_chg8,fast_spread,full_spread,ma_spread_pct,in_sample,owner_side,owner_note
JUP_USDT_SWAP_011530__b0,JUP_USDT_SWAP,JUP_USDT_SWAP_011530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/JUP_USDT_SWAP_011530.png,previews/JUP_USDT_SWAP_011530__b0.jpg,11491,2025-10-01 08:45:00+00:00,150,160,11,0.774434,0.627654,0.048267,0.112876,0.015475,0.8025,end_incl,0,2,,,,,1,long,
JUP_USDT_SWAP_011530__b1,JUP_USDT_SWAP,JUP_USDT_SWAP_011530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/JUP_USDT_SWAP_011530.png,previews/JUP_USDT_SWAP_011530__b1.jpg,11362,2025-09-30 00:30:00+00:00,21,31,11,0.137629,0.43378,0.053312,0.091325,0.012196,0.1575,end_incl,1,2,,,,,1,short,
KAITO_USDT_SWAP_003330__b0,KAITO_USDT_SWAP,KAITO_USDT_SWAP_003330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/KAITO_USDT_SWAP_003330.png,previews/KAITO_USDT_SWAP_003330__b0.jpg,3260,2025-07-07 15:00:00+00:00,118,129,12,0.618297,0.384615,0.055467,0.138837,0.01529,0.6475,end_incl,0,1,,,,,1,short,
KMNO_USDT_SWAP_011530__b0,KMNO_USDT_SWAP,KMNO_USDT_SWAP_011530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/KMNO_USDT_SWAP_011530.png,previews/KMNO_USDT_SWAP_011530__b0.jpg,11345,2025-09-29 20:15:00+00:00,3,14,12,0.052348,0.800351,0.053423,0.099427,0.01564,0.0725,end_incl,0,2,,,,,1,long,
KMNO_USDT_SWAP_011530__b1,KMNO_USDT_SWAP,KMNO_USDT_SWAP_011530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/KMNO_USDT_SWAP_011530.png,previews/KMNO_USDT_SWAP_011530__b1.jpg,11471,2025-10-01 03:45:00+00:00,129,140,12,0.674162,0.792152,0.05374,0.124826,0.01961,0.7025,end_incl,1,2,,,,,1,long,
KMNO_USDT_SWAP_023888__b0,KMNO_USDT_SWAP,KMNO_USDT_SWAP_023888,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/KMNO_USDT_SWAP_023888.png,previews/KMNO_USDT_SWAP_023888__b0.jpg,23805,2026-02-06 15:15:00+00:00,104,116,13,0.553204,0.477691,0.057449,0.139319,0.041935,0.5825,end_incl,0,1,,,,,1,long,
KSM_USDT_SWAP_008930__b0,KSM_USDT_SWAP,KSM_USDT_SWAP_008930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/KSM_USDT_SWAP_008930.png,previews/KSM_USDT_SWAP_008930__b0.jpg,8882,2025-09-04 04:30:00+00:00,140,151,12,0.726336,0.265638,0.057052,0.152778,0.011131,0.7575,end_incl,0,2,,,,,1,short,
KSM_USDT_SWAP_008930__b1,KSM_USDT_SWAP,KSM_USDT_SWAP_008930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/KSM_USDT_SWAP_008930.png,previews/KSM_USDT_SWAP_008930__b1.jpg,8762,2025-09-02 22:30:00+00:00,19,31,13,0.131702,0.690493,0.05939,0.175965,0.01323,0.1575,end_incl,1,2,,,,,1,long,
LAYER_USDT_SWAP_006730__b0,LAYER_USDT_SWAP,LAYER_USDT_SWAP_006730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LAYER_USDT_SWAP_006730.png,previews/LAYER_USDT_SWAP_006730__b0.jpg,6724,2025-08-12 17:00:00+00:00,181,193,13,0.931869,0.652043,0.059951,0.133087,0.013163,0.9675,end_incl,0,2,,,,,1,long,
LAYER_USDT_SWAP_006730__b1,LAYER_USDT_SWAP,LAYER_USDT_SWAP_006730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LAYER_USDT_SWAP_006730.png,previews/LAYER_USDT_SWAP_006730__b1.jpg,6602,2025-08-11 10:30:00+00:00,63,71,9,0.339664,0.241575,0.036519,0.098934,0.009403,0.3575,end_incl,1,2,,,,,1,short,
LA_USDT_SWAP_008130__b0,LA_USDT_SWAP,LA_USDT_SWAP_008130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LA_USDT_SWAP_008130.png,previews/LA_USDT_SWAP_008130__b0.jpg,8043,2025-09-05 04:45:00+00:00,97,112,16,0.525439,0.771431,0.073646,0.104632,0.015484,0.5625,end_incl,0,2,,,,,1,long,
LA_USDT_SWAP_008130__b1,LA_USDT_SWAP,LA_USDT_SWAP_008130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LA_USDT_SWAP_008130.png,previews/LA_USDT_SWAP_008130__b1.jpg,7943,2025-09-04 03:45:00+00:00,0,12,13,0.038214,0.655301,0.064103,0.048028,0.006987,0.0625,end_incl,1,2,,,,,1,short,
LIGHT_USDT_SWAP_004504__b0,LIGHT_USDT_SWAP,LIGHT_USDT_SWAP_004504,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LIGHT_USDT_SWAP_004504.png,previews/LIGHT_USDT_SWAP_004504__b0.jpg,4412,2026-01-31 07:00:00+00:00,93,107,15,0.50218,0.212755,0.066834,0.06724,0.025914,0.5375,end_incl,0,1,,,,,1,short,
LIGHT_USDT_SWAP_004704__b0,LIGHT_USDT_SWAP,LIGHT_USDT_SWAP_004704,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LIGHT_USDT_SWAP_004704.png,previews/LIGHT_USDT_SWAP_004704__b0.jpg,4690,2026-02-03 04:30:00+00:00,177,185,9,0.900875,0.60843,0.040047,0.087095,0.041798,0.9275,end_incl,0,2,,,,,1,short,
LIGHT_USDT_SWAP_004704__b1,LIGHT_USDT_SWAP,LIGHT_USDT_SWAP_004704,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LIGHT_USDT_SWAP_004704.png,previews/LIGHT_USDT_SWAP_004704__b1.jpg,4532,2026-02-01 13:00:00+00:00,15,27,13,0.112938,0.79581,0.056647,0.117367,0.061892,0.1375,end_incl,1,2,,,,,1,long,
LINEA_USDT_SWAP_019456__b0,LINEA_USDT_SWAP,LINEA_USDT_SWAP_019456,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LINEA_USDT_SWAP_019456.png,previews/LINEA_USDT_SWAP_019456__b0.jpg,19333,2026-03-21 23:15:00+00:00,63,76,14,0.349661,0.217636,0.064168,0.108818,0.012263,0.3825,end_incl,0,1,,,,,1,short,
LQTY_USDT_SWAP_003330__b0,LQTY_USDT_SWAP,LQTY_USDT_SWAP_003330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LQTY_USDT_SWAP_003330.png,previews/LQTY_USDT_SWAP_003330__b0.jpg,3164,2025-07-06 15:15:00+00:00,22,33,12,0.143847,0.771828,0.055656,0.169538,0.024285,0.1675,end_incl,0,2,,,,,1,long,
LQTY_USDT_SWAP_003330__b1,LQTY_USDT_SWAP,LQTY_USDT_SWAP_003330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LQTY_USDT_SWAP_003330.png,previews/LQTY_USDT_SWAP_003330__b1.jpg,3303,2025-07-08 02:00:00+00:00,163,172,10,0.835691,0.43701,0.044535,0.127392,0.017413,0.8625,end_incl,1,2,,,,,1,short,
LTC_USDT_SWAP_030486__b0,LTC_USDT_SWAP,LTC_USDT_SWAP_030486,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LTC_USDT_SWAP_030486.png,previews/LTC_USDT_SWAP_030486__b0.jpg,30322,2026-04-15 13:00:00+00:00,22,35,14,0.149492,0.741785,0.062454,0.127807,0.009027,0.1775,end_incl,0,1,,,,,1,long,
MERL_USDT_SWAP_011530__b0,MERL_USDT_SWAP,MERL_USDT_SWAP_011530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MERL_USDT_SWAP_011530.png,previews/MERL_USDT_SWAP_011530__b0.jpg,11372,2025-09-30 03:30:00+00:00,27,41,15,0.178354,0.228466,0.07104,0.152848,0.030566,0.2075,end_incl,0,1,,,,,1,short,
MERL_USDT_SWAP_015130__b0,MERL_USDT_SWAP,MERL_USDT_SWAP_015130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MERL_USDT_SWAP_015130.png,previews/MERL_USDT_SWAP_015130__b0.jpg,15059,2025-11-07 13:15:00+00:00,119,128,10,0.618815,0.807988,0.044822,0.110427,0.045688,0.6425,end_incl,0,1,,,,,1,long,
MON_USDT_SWAP_009736__b0,MON_USDT_SWAP,MON_USDT_SWAP_009736,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MON_USDT_SWAP_009736.png,previews/MON_USDT_SWAP_009736__b0.jpg,9665,2026-01-19 00:15:00+00:00,120,128,9,0.620947,0.214141,0.038999,0.138278,0.022743,0.6425,end_incl,0,1,,,,,1,short,
MON_USDT_SWAP_010536__b0,MON_USDT_SWAP,MON_USDT_SWAP_010536,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MON_USDT_SWAP_010536.png,previews/MON_USDT_SWAP_010536__b0.jpg,10403,2026-01-26 16:45:00+00:00,53,66,14,0.302786,0.846354,0.066571,0.051483,0.015004,0.3325,end_incl,0,1,,,,,1,long,
MORPHO_USDT_SWAP_010330__b0,MORPHO_USDT_SWAP,MORPHO_USDT_SWAP_010330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MORPHO_USDT_SWAP_010330.png,previews/MORPHO_USDT_SWAP_010330__b0.jpg,10273,2025-09-18 16:45:00+00:00,130,142,13,0.679808,0.76857,0.055141,0.109458,0.032037,0.7125,end_incl,0,2,,,,,1,long,
MORPHO_USDT_SWAP_010330__b1,MORPHO_USDT_SWAP,MORPHO_USDT_SWAP_010330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MORPHO_USDT_SWAP_010330.png,previews/MORPHO_USDT_SWAP_010330__b1.jpg,10199,2025-09-17 22:15:00+00:00,55,68,14,0.311476,0.864134,0.065486,0.05232,0.015754,0.3425,end_incl,1,2,,,,,1,long,
MUBARAK_USDT_SWAP_003530__b0,MUBARAK_USDT_SWAP,MUBARAK_USDT_SWAP_003530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MUBARAK_USDT_SWAP_003530.png,previews/MUBARAK_USDT_SWAP_003530__b0.jpg,3436,2025-07-09 11:30:00+00:00,92,105,14,0.494168,0.794713,0.064922,0.090178,0.022422,0.5275,end_incl,0,2,,,,,1,long,
MUBARAK_USDT_SWAP_003530__b1,MUBARAK_USDT_SWAP,MUBARAK_USDT_SWAP_003530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MUBARAK_USDT_SWAP_003530.png,previews/MUBARAK_USDT_SWAP_003530__b1.jpg,3468,2025-07-09 19:30:00+00:00,128,137,10,0.662399,0.733133,0.044791,0.102414,0.02508,0.6875,end_incl,1,2,,,,,1,long,
NEO_USDT_SWAP_013330__b0,NEO_USDT_SWAP,NEO_USDT_SWAP_013330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/NEO_USDT_SWAP_013330.png,previews/NEO_USDT_SWAP_013330__b0.jpg,13225,2025-10-19 10:45:00+00:00,86,94,9,0.452249,0.709526,0.037153,0.082072,0.006342,0.4725,end_incl,0,1,,,,,1,long,
OFC_USDT_SWAP_000730__b0,OFC_USDT_SWAP,OFC_USDT_SWAP_000730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/OFC_USDT_SWAP_000730.png,previews/OFC_USDT_SWAP_000730__b0.jpg,645,2026-04-16 04:15:00+00:00,101,114,14,0.539391,0.77297,0.065189,0.066812,0.028038,0.5725,end_incl,0,1,,,,,1,long,
OKB_USDT_SWAP_001730__b0,OKB_USDT_SWAP,OKB_USDT_SWAP_001730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/OKB_USDT_SWAP_001730.png,previews/OKB_USDT_SWAP_001730__b0.jpg,1722,2025-09-22 00:30:00+00:00,179,191,13,0.92298,0.556123,0.057973,0.074032,0.00652,0.9575,end_incl,0,2,,,,,1,short,
OKB_USDT_SWAP_001730__b1,OKB_USDT_SWAP,OKB_USDT_SWAP_001730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/OKB_USDT_SWAP_001730.png,previews/OKB_USDT_SWAP_001730__b1.jpg,1590,2025-09-20 15:30:00+00:00,52,59,8,0.283159,0.866562,0.037864,0.066988,0.006065,0.2975,end_incl,1,2,,,,,1,long,
ONDO_USDT_SWAP_016130__b0,ONDO_USDT_SWAP,ONDO_USDT_SWAP_016130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ONDO_USDT_SWAP_016130.png,previews/ONDO_USDT_SWAP_016130__b0.jpg,16026,2025-11-16 14:00:00+00:00,84,95,12,0.44957,0.222962,0.054006,0.171694,0.019658,0.4775,end_incl,0,1,,,,,1,short,
ONE_USDT_SWAP_012130__b0,ONE_USDT_SWAP,ONE_USDT_SWAP_012130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ONE_USDT_SWAP_012130.png,previews/ONE_USDT_SWAP_012130__b0.jpg,11991,2025-10-06 14:30:00+00:00,51,60,10,0.283308,0.301673,0.044393,0.099902,0.01227,0.3025,end_incl,0,1,,,,,1,long,
OPN_USDT_SWAP_001730__b0,OPN_USDT_SWAP,OPN_USDT_SWAP_001730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/OPN_USDT_SWAP_001730.png,previews/OPN_USDT_SWAP_001730__b0.jpg,1610,2026-03-12 06:30:00+00:00,68,79,12,0.370758,0.623225,0.053671,0.142588,0.022513,0.3975,end_incl,0,1,,,,,1,long,
OP_USDT_SWAP_021986__b0,OP_USDT_SWAP,OP_USDT_SWAP_021986,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/OP_USDT_SWAP_021986.png,previews/OP_USDT_SWAP_021986__b0.jpg,21931,2026-01-17 02:15:00+00:00,129,144,16,0.682794,0.568559,0.070129,0.134313,0.014212,0.7225,end_incl,0,2,,,,,1,long,
OP_USDT_SWAP_021986__b1,OP_USDT_SWAP,OP_USDT_SWAP_021986,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/OP_USDT_SWAP_021986.png,previews/OP_USDT_SWAP_021986__b1.jpg,21792,2026-01-15 15:30:00+00:00,0,5,6,0.016129,0.081812,0.031559,0.089212,0.008977,0.0275,end_incl,1,2,,,,,1,short,
ORDER_USDT_SWAP_017067__b0,ORDER_USDT_SWAP,ORDER_USDT_SWAP_017067,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ORDER_USDT_SWAP_017067.png,previews/ORDER_USDT_SWAP_017067__b0.jpg,16922,2026-03-25 21:45:00+00:00,41,54,14,0.24332,0.18721,0.068103,0.110587,0.009226,0.2725,end_incl,0,1,,,,,1,short,
PARTI_USDT_SWAP_031085__b0,PARTI_USDT_SWAP,PARTI_USDT_SWAP_031085,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PARTI_USDT_SWAP_031085.png,previews/PARTI_USDT_SWAP_031085__b0.jpg,31009,2026-04-22 17:00:00+00:00,112,123,12,0.588218,0.307481,0.055275,0.073271,0.006302,0.6175,end_incl,0,1,,,,,1,short,
PEOPLE_USDT_SWAP_012130__b0,PEOPLE_USDT_SWAP,PEOPLE_USDT_SWAP_012130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PEOPLE_USDT_SWAP_012130.png,previews/PEOPLE_USDT_SWAP_012130__b0.jpg,12088,2025-10-07 14:45:00+00:00,149,157,9,0.763871,0.313391,0.037038,0.101821,0.012339,0.7875,end_incl,0,2,,,,,1,short,
PEOPLE_USDT_SWAP_012130__b1,PEOPLE_USDT_SWAP,PEOPLE_USDT_SWAP_012130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PEOPLE_USDT_SWAP_012130.png,previews/PEOPLE_USDT_SWAP_012130__b1.jpg,11985,2025-10-06 13:00:00+00:00,42,54,13,0.24562,0.486945,0.061133,0.127671,0.015804,0.2725,end_incl,1,2,,,,,1,long,
PIPPIN_USDT_SWAP_013020__b0,PIPPIN_USDT_SWAP,PIPPIN_USDT_SWAP_013020,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PIPPIN_USDT_SWAP_013020.png,previews/PIPPIN_USDT_SWAP_013020__b0.jpg,12924,2026-04-16 06:00:00+00:00,97,103,7,0.502609,0.855962,0.030835,0.059343,0.052272,0.5175,end_incl,0,2,,,,,1,long,
PIPPIN_USDT_SWAP_013020__b1,PIPPIN_USDT_SWAP,PIPPIN_USDT_SWAP_013020,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PIPPIN_USDT_SWAP_013020.png,previews/PIPPIN_USDT_SWAP_013020__b1.jpg,12923,2026-04-16 05:45:00+00:00,89,102,14,0.480346,0.85808,0.062119,0.040555,0.035789,0.5125,end_incl,1,2,,,,,1,long,
PLUME_USDT_SWAP_012130__b0,PLUME_USDT_SWAP,PLUME_USDT_SWAP_012130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PLUME_USDT_SWAP_012130.png,previews/PLUME_USDT_SWAP_012130__b0.jpg,11993,2025-10-06 15:15:00+00:00,49,62,14,0.281916,0.860558,0.064134,0.085034,0.040551,0.3125,end_incl,0,1,,,,,1,long,
PNUT_USDT_SWAP_010330__b0,PNUT_USDT_SWAP,PNUT_USDT_SWAP_010330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PNUT_USDT_SWAP_010330.png,previews/PNUT_USDT_SWAP_010330__b0.jpg,10189,2025-09-17 20:15:00+00:00,49,58,10,0.271033,0.748626,0.04457,0.119906,0.013808,0.2925,end_incl,0,1,,,,,1,long,
RAY_USDT_SWAP_027284__b0,RAY_USDT_SWAP,RAY_USDT_SWAP_027284,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/RAY_USDT_SWAP_027284.png,previews/RAY_USDT_SWAP_027284__b0.jpg,27098,2026-03-12 23:30:00+00:00,2,13,12,0.047064,0.83656,0.055372,0.090091,0.007143,0.0675,end_incl,0,1,,,,,1,long,
RSR_USDT_SWAP_007730__b0,RSR_USDT_SWAP,RSR_USDT_SWAP_007730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/RSR_USDT_SWAP_007730.png,previews/RSR_USDT_SWAP_007730__b0.jpg,7671,2025-08-22 15:00:00+00:00,131,140,10,0.67762,0.709741,0.041382,0.109965,0.020903,0.7025,end_incl,0,1,,,,,1,long,
RSR_USDT_SWAP_027283__b0,RSR_USDT_SWAP,RSR_USDT_SWAP_027283,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/RSR_USDT_SWAP_027283.png,previews/RSR_USDT_SWAP_027283__b0.jpg,27184,2026-03-13 21:15:00+00:00,88,100,13,0.47344,0.750152,0.060628,0.079784,0.013626,0.5025,end_incl,0,1,,,,,1,long,
RVN_USDT_SWAP_014730__b0,RVN_USDT_SWAP,RVN_USDT_SWAP_014730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/RVN_USDT_SWAP_014730.png,previews/RVN_USDT_SWAP_014730__b0.jpg,14628,2025-11-03 02:15:00+00:00,83,97,15,0.45356,0.193845,0.066579,0.117874,0.020793,0.4875,end_incl,0,2,,,,,1,short,
RVN_USDT_SWAP_014730__b1,RVN_USDT_SWAP,RVN_USDT_SWAP_014730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/RVN_USDT_SWAP_014730.png,previews/RVN_USDT_SWAP_014730__b1.jpg,14577,2025-11-02 13:30:00+00:00,32,46,15,0.201359,0.136719,0.066192,0.080119,0.013992,0.2325,end_incl,1,2,,,,,1,short,
SAHARA_USDT_SWAP_001530__b0,SAHARA_USDT_SWAP,SAHARA_USDT_SWAP_001530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SAHARA_USDT_SWAP_001530.png,previews/SAHARA_USDT_SWAP_001530__b0.jpg,1485,2025-07-11 23:45:00+00:00,144,154,11,0.743299,0.369932,0.047815,0.147622,0.018302,0.7725,end_incl,0,2,,,,,1,short,
SAHARA_USDT_SWAP_001530__b1,SAHARA_USDT_SWAP,SAHARA_USDT_SWAP_001530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SAHARA_USDT_SWAP_001530.png,previews/SAHARA_USDT_SWAP_001530__b1.jpg,1382,2025-07-10 22:00:00+00:00,38,51,14,0.228955,0.642963,0.063701,0.129269,0.016588,0.2575,end_incl,1,2,,,,,1,long,
SENT_USDT_SWAP_012548__b0,SENT_USDT_SWAP,SENT_USDT_SWAP_012548,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SENT_USDT_SWAP_012548.png,previews/SENT_USDT_SWAP_012548__b0.jpg,12479,2026-03-24 14:45:00+00:00,112,130,19,0.605986,0.739047,0.091882,0.170186,0.021446,0.6525,end_incl,0,1,,,,,1,long,
SHIB_USDT_SWAP_007130__b0,SHIB_USDT_SWAP,SHIB_USDT_SWAP_007130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SHIB_USDT_SWAP_007130.png,previews/SHIB_USDT_SWAP_007130__b0.jpg,6991,2025-08-14 11:30:00+00:00,44,60,17,0.267455,0.294344,0.079703,0.175407,0.025186,0.3025,end_incl,0,2,,,,,1,short,
SHIB_USDT_SWAP_007130__b1,SHIB_USDT_SWAP,SHIB_USDT_SWAP_007130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SHIB_USDT_SWAP_007130.png,previews/SHIB_USDT_SWAP_007130__b1.jpg,6984,2025-08-14 09:45:00+00:00,42,53,12,0.243094,0.253355,0.050858,0.13004,0.018562,0.2675,end_incl,1,2,,,,,1,short,
SKY_USDT_SWAP_016106__b0,SKY_USDT_SWAP,SKY_USDT_SWAP_016106,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SKY_USDT_SWAP_016106.png,previews/SKY_USDT_SWAP_016106__b0.jpg,15954,2026-02-24 16:00:00+00:00,35,47,13,0.211306,0.844063,0.059625,0.056536,0.009429,0.2375,end_incl,0,1,,,,,1,long,
SNX_USDT_SWAP_008930__b0,SNX_USDT_SWAP,SNX_USDT_SWAP_008930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SNX_USDT_SWAP_008930.png,previews/SNX_USDT_SWAP_008930__b0.jpg,8876,2025-09-04 04:15:00+00:00,136,145,10,0.703673,0.315197,0.043504,0.187617,0.015498,0.7275,end_incl,0,1,,,,,1,short,
SOL_USDT_SWAP_002730__b0,SOL_USDT_SWAP,SOL_USDT_SWAP_002730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SOL_USDT_SWAP_002730.png,previews/SOL_USDT_SWAP_002730__b0.jpg,2687,2025-06-30 15:30:00+00:00,147,156,10,0.756753,0.629353,0.044312,0.105536,0.011233,0.7825,end_incl,0,1,,,,,1,long,
SOON_USDT_SWAP_003930__b0,SOON_USDT_SWAP,SOON_USDT_SWAP_003930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SOON_USDT_SWAP_003930.png,previews/SOON_USDT_SWAP_003930__b0.jpg,3920,2025-07-14 13:15:00+00:00,175,189,15,0.907358,0.435142,0.065279,0.057479,0.005726,0.9475,end_incl,0,1,,,,,1,short,
SPK_USDT_SWAP_006730__b0,SPK_USDT_SWAP,SPK_USDT_SWAP_006730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SPK_USDT_SWAP_006730.png,previews/SPK_USDT_SWAP_006730__b0.jpg,6627,2025-08-25 11:15:00+00:00,90,96,7,0.467725,0.717324,0.03367,0.064611,0.023264,0.4825,end_incl,0,1,,,,,1,long,
SPK_USDT_SWAP_008330__b0,SPK_USDT_SWAP,SPK_USDT_SWAP_008330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SPK_USDT_SWAP_008330.png,previews/SPK_USDT_SWAP_008330__b0.jpg,8225,2025-09-11 02:45:00+00:00,84,94,11,0.448848,0.775108,0.045863,0.09986,0.013748,0.4725,end_incl,0,1,,,,,1,long,
SPX_USDT_SWAP_000330__b0,SPX_USDT_SWAP,SPX_USDT_SWAP_000330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SPX_USDT_SWAP_000330.png,previews/SPX_USDT_SWAP_000330__b0.jpg,304,2025-07-20 09:00:00+00:00,166,173,8,0.84537,0.536269,0.035626,0.075101,0.017162,0.8675,end_incl,0,2,,,,,1,long,
STABLE_USDT_SWAP_012050__b0,STABLE_USDT_SWAP,STABLE_USDT_SWAP_012050,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/STABLE_USDT_SWAP_012050.png,previews/STABLE_USDT_SWAP_012050__b0.jpg,11998,2026-04-12 13:00:00+00:00,140,147,8,0.71785,0.2692,0.037516,0.123433,0.010652,0.7375,end_incl,0,1,,,,,1,short,
STRK_USDT_SWAP_013930__b0,STRK_USDT_SWAP,STRK_USDT_SWAP_013930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/STRK_USDT_SWAP_013930.png,previews/STRK_USDT_SWAP_013930__b0.jpg,13889,2025-10-26 09:45:00+00:00,147,158,12,0.760009,0.679478,0.056227,0.129342,0.010378,0.7925,end_incl,0,2,,,,,1,long,
STRK_USDT_SWAP_013930__b1,STRK_USDT_SWAP,STRK_USDT_SWAP_013930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/STRK_USDT_SWAP_013930.png,previews/STRK_USDT_SWAP_013930__b1.jpg,13773,2025-10-25 04:45:00+00:00,34,42,9,0.196773,0.541523,0.039309,0.098199,0.007793,0.2125,end_incl,1,2,,,,,1,short,
SUSHI_USDT_SWAP_012130__b0,SUSHI_USDT_SWAP,SUSHI_USDT_SWAP_012130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SUSHI_USDT_SWAP_012130.png,previews/SUSHI_USDT_SWAP_012130__b0.jpg,11983,2025-10-06 13:15:00+00:00,41,52,12,0.238343,0.628796,0.052311,0.104511,0.010751,0.2625,end_incl,0,2,,,,,1,long,
SUSHI_USDT_SWAP_012130__b1,SUSHI_USDT_SWAP,SUSHI_USDT_SWAP_012130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SUSHI_USDT_SWAP_012130.png,previews/SUSHI_USDT_SWAP_012130__b1.jpg,12087,2025-10-07 15:15:00+00:00,147,156,10,0.756757,0.340078,0.043734,0.128619,0.012849,0.7825,end_incl,1,2,,,,,1,short,
S_USDT_SWAP_001330__b0,S_USDT_SWAP,S_USDT_SWAP_001330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/S_USDT_SWAP_001330.png,previews/S_USDT_SWAP_001330__b0.jpg,1194,2025-06-16 03:45:00+00:00,55,63,9,0.298506,0.676919,0.039847,0.11268,0.013232,0.3175,end_incl,0,1,,,,,1,long,
TAO_USDT_SWAP_007930__b0,TAO_USDT_SWAP,TAO_USDT_SWAP_007930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/TAO_USDT_SWAP_007930.png,previews/TAO_USDT_SWAP_007930__b0.jpg,7828,2025-08-24 06:30:00+00:00,86,97,12,0.461391,0.416196,0.056989,0.080835,0.009916,0.4875,end_incl,0,2,,,,,1,short,
TAO_USDT_SWAP_007930__b1,TAO_USDT_SWAP,TAO_USDT_SWAP_007930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/TAO_USDT_SWAP_007930.png,previews/TAO_USDT_SWAP_007930__b1.jpg,7915,2025-08-25 04:15:00+00:00,171,184,14,0.885518,0.480723,0.063736,0.06402,0.007916,0.9225,end_incl,1,2,,,,,1,short,
