scope,symbol,ma,period,direction,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r,random_pairs,random_mean_r,paired_strategy_mean_r,random_excess_r
actual,ETHUSDT,ema120,full,long,168,168,0,0.2619047619047619,-65.10409023716988,0.4585101144390755,-0.3875243466498207,-2469.0472236894666,-14.696709664818256,0.5829553297957925,0.7506242551461179,68.02787538269214,0,168,-0.2761357669743719,-0.3875243466498207,-0.11138857967544873
actual,ETHUSDT,ema120,full,short,171,171,0,0.28654970760233917,23.262116858932202,83.98393414740434,0.13603577110486667,2286.1311638293755,13.369188092569447,1.1589534344322587,1.2262121716538086,27.10477189680053,4,171,-0.44030703935838844,0.13603577110486667,0.5763428104632551
actual,ETHUSDT,ema20,earlier,both,248,248,0,0.2903225806451613,-42.620477670237676,42.03316733986928,-0.17185676479934547,-4346.4678064745085,-17.526079864816566,0.7980634104841647,0.7260029264732507,44.91259127990999,2,248,-0.5178702301939105,-0.17185676479934547,0.34601346539456496
actual,ETHUSDT,ema20,earlier,long,118,118,0,0.2711864406779661,-40.1973450790263,-0.6723178348535734,-0.3406554667714093,-2681.746980571853,-22.72666932688011,0.62008176450477,0.6668313029668439,51.146121875686994,0,118,-0.24639386371295688,-0.3406554667714093,-0.09426160305845256
actual,ETHUSDT,ema20,earlier,short,130,130,0,0.3076923076923077,-2.4231325912113704,42.70548517472287,-0.018639481470856697,-1664.720825902657,-12.805544814635823,0.9769781204078928,0.7869559324034776,19.97524844954913,2,130,-0.76428723976893,-0.018639481470856697,0.7456477582980732
actual,ETHUSDT,ema20,later,both,173,173,0,0.26011560693641617,-27.82342263338985,49.88087855854633,-0.16082903256294712,2271.8686628945557,13.132188802858703,0.834595894711089,1.2562457910412537,66.65875475234806,2,173,0.020060672763982577,-0.16082903256294712,-0.1808897053269298
actual,ETHUSDT,ema20,later,long,78,78,0,0.23076923076923078,-37.966478771866676,-1.2016245334689257,-0.48674972784444454,-693.0554850395722,-8.885326731276566,0.5207399059746475,0.82608380149325,46.44478209192326,0,78,-0.14039090985259445,-0.48674972784444454,-0.3463588179918501
actual,ETHUSDT,ema20,later,short,95,95,0,0.28421052631578947,10.143056138476828,51.08250309201526,0.10676901198396661,2964.9241479341285,31.20972787299083,1.1139721981713366,1.6074447097225746,35.086958402885934,2,95,0.15179986691232997,0.10676901198396661,-0.04503085492836342
actual,ETHUSDT,ema20,full,both,421,421,0,0.27790973871733965,-70.44390030362753,91.91404589841561,-0.16732517886847395,-2074.5991435799538,-4.927788939619842,0.814266242339618,0.9161071904748939,109.27923242258576,4,421,-0.29682023919221096,-0.16732517886847395,0.129495060323737
actual,ETHUSDT,ema20,full,long,196,196,0,0.25510204081632654,-78.16382385089298,-1.8739423683224974,-0.39879501964741315,-3374.802465611425,-17.218379926588902,0.5775480998506302,0.7195660081167332,86.64212717094959,0,196,-0.20420901472771055,-0.39879501964741315,-0.19458600491970263
actual,ETHUSDT,ema20,full,short,225,225,0,0.29777777777777775,7.719923547265444,93.78798826673813,0.03431077132117975,1300.2033220314718,5.778681431250987,1.0397423401120247,1.1024189245962186,44.81551278746787,4,225,-0.3774949058368424,0.03431077132117975,0.41180567715802213
actual,ETHUSDT,ema60,earlier,both,243,243,0,0.2880658436213992,-40.36970545173141,43.45545818076352,-0.1661304751100058,-3973.787394392349,-16.35303454482448,0.8063995766085074,0.7432023944774447,41.87201838310932,2,243,-0.4967691244740257,-0.1661304751100058,0.33063864936401993
actual,ETHUSDT,ema60,earlier,long,118,118,0,0.2711864406779661,-40.1973450790263,-0.6723178348535734,-0.3406554667714093,-2681.746980571853,-22.72666932688011,0.62008176450477,0.6668313029668439,51.146121875686994,0,118,-0.24639386371295688,-0.3406554667714093,-0.09426160305845256
actual,ETHUSDT,ema60,earlier,short,125,125,0,0.304,-0.17236037270509352,44.127776015617094,-0.0013788829816407482,-1292.040413820497,-10.336323310563976,0.9983219633037842,0.8259919885717208,19.97524844954913,2,125,-0.7331233706324748,-0.0013788829816407482,0.731744487650834
actual,ETHUSDT,ema60,later,both,165,165,0,0.23636363636363636,-39.034525580840736,33.78050458879529,-0.23657288230812568,1870.938907088013,11.33902367932129,0.76350947795163,1.215627799084241,70.70760143543485,2,165,0.04889476343237509,-0.23657288230812568,-0.2854676457405007
actual,ETHUSDT,ema60,later,long,75,75,0,0.22666666666666666,-36.599177095186455,-1.0193415458245414,-0.4879890279358194,-453.78083711871943,-6.050411161582926,0.5265523755291113,0.8784041804098204,45.07748041524305,0,75,-0.08649850622709745,-0.4879890279358194,-0.40149052170872196
actual,ETHUSDT,ema60,later,short,90,90,0,0.24444444444444444,-2.4353484856542735,34.799846134619834,-0.027059427618380816,2324.719744206733,25.830219380074812,0.972247981772941,1.4701316747168642,35.45012826482687,2,90,0.16172248814860227,-0.027059427618380816,-0.18878191576698305
actual,ETHUSDT,ema60,full,both,408,408,0,0.26715686274509803,-79.40423103257213,77.23596276955881,-0.19461821331512777,-2102.8484873043376,-5.15404041005965,0.7874495130665149,0.9129294935231854,111.07730688716629,4,408,-0.2760962286295253,-0.19461821331512777,0.08147801531439759
actual,ETHUSDT,ema60,full,long,193,193,0,0.2538860103626943,-76.79652217421275,-1.691659380678109,-0.39790944131716455,-3135.527817690572,-16.24625812274908,0.580596206734445,0.733850903920835,85.27482549426938,0,193,-0.18425836209928093,-0.39790944131716455,-0.21365107921788368
actual,ETHUSDT,ema60,full,short,215,215,0,0.27906976744186046,-2.6077088583593646,78.92762215023693,-0.012128878410973789,1032.6793303862357,4.80315967621505,0.9863090418647742,1.0834825338706315,49.654160148849016,4,215,-0.35853673207295417,-0.012128878410973789,0.3464078536619803
actual,ETHUSDT,none,earlier,both,248,248,0,0.2903225806451613,-42.620477670237676,42.03316733986928,-0.17185676479934547,-4346.4678064745085,-17.526079864816566,0.7980634104841647,0.7260029264732507,44.91259127990999,2,248,-0.5178702301939105,-0.17185676479934547,0.34601346539456496
actual,ETHUSDT,none,earlier,long,118,118,0,0.2711864406779661,-40.1973450790263,-0.6723178348535734,-0.3406554667714093,-2681.746980571853,-22.72666932688011,0.62008176450477,0.6668313029668439,51.146121875686994,0,118,-0.24639386371295688,-0.3406554667714093,-0.09426160305845256
actual,ETHUSDT,none,earlier,short,130,130,0,0.3076923076923077,-2.4231325912113704,42.70548517472287,-0.018639481470856697,-1664.720825902657,-12.805544814635823,0.9769781204078928,0.7869559324034776,19.97524844954913,2,130,-0.76428723976893,-0.018639481470856697,0.7456477582980732
actual,ETHUSDT,none,later,both,173,173,0,0.26011560693641617,-27.82342263338985,49.88087855854633,-0.16082903256294712,2271.8686628945557,13.132188802858703,0.834595894711089,1.2562457910412537,66.65875475234806,2,173,0.020060672763982577,-0.16082903256294712,-0.1808897053269298
actual,ETHUSDT,none,later,long,78,78,0,0.23076923076923078,-37.966478771866676,-1.2016245334689257,-0.48674972784444454,-693.0554850395722,-8.885326731276566,0.5207399059746475,0.82608380149325,46.44478209192326,0,78,-0.14039090985259445,-0.48674972784444454,-0.3463588179918501
actual,ETHUSDT,none,later,short,95,95,0,0.28421052631578947,10.143056138476828,51.08250309201526,0.10676901198396661,2964.9241479341285,31.20972787299083,1.1139721981713366,1.6074447097225746,35.086958402885934,2,95,0.15179986691232997,0.10676901198396661,-0.04503085492836342
actual,ETHUSDT,none,full,both,421,421,0,0.27790973871733965,-70.44390030362753,91.91404589841561,-0.16732517886847395,-2074.5991435799538,-4.927788939619842,0.814266242339618,0.9161071904748939,109.27923242258576,4,421,-0.29682023919221096,-0.16732517886847395,0.129495060323737
actual,ETHUSDT,none,full,long,196,196,0,0.25510204081632654,-78.16382385089298,-1.8739423683224974,-0.39879501964741315,-3374.802465611425,-17.218379926588902,0.5775480998506302,0.7195660081167332,86.64212717094959,0,196,-0.20420901472771055,-0.39879501964741315,-0.19458600491970263
actual,ETHUSDT,none,full,short,225,225,0,0.29777777777777775,7.719923547265444,93.78798826673813,0.03431077132117975,1300.2033220314718,5.778681431250987,1.0397423401120247,1.1024189245962186,44.81551278746787,4,225,-0.3774949058368424,0.03431077132117975,0.41180567715802213
actual,ETHUSDT,sma120,earlier,both,198,198,0,0.2727272727272727,-33.448233596198364,32.55851096173846,-0.16893047270807254,-4013.5473878405837,-20.27044135273022,0.8057730187059519,0.6975369674710872,44.67709912977704,2,198,-0.4441691072743222,-0.16893047270807254,0.2752386345662496
actual,ETHUSDT,sma120,earlier,long,103,103,0,0.2524271844660194,-37.016213596571426,-2.895099378759478,-0.3593807145298197,-2898.6304875522724,-28.14204356846866,0.6084843049906433,0.6015573203192066,48.42357736485086,0,103,-0.24778799715182942,-0.3593807145298197,-0.11159271737799017
actual,ETHUSDT,sma120,earlier,short,95,95,0,0.29473684210526313,3.5679800003730477,35.45361034049795,0.03755768421445314,-1114.9169002883123,-11.735967371455917,1.045939955880532,0.8140145954089669,19.169266697303815,2,95,-0.6570875740387091,0.03755768421445314,0.6946452582531623
actual,ETHUSDT,sma120,later,both,141,141,0,0.24822695035460993,-28.3552117537172,33.48594119554375,-0.2011007925795546,2497.8394175933718,17.715173174421075,0.7962114542829095,1.3377007207456015,59.39970094385586,2,141,-0.08364437021517414,-0.2011007925795546,-0.1174564223643804
actual,ETHUSDT,sma120,later,long,67,67,0,0.208955223880597,-40.310814386392885,-8.545763647484028,-0.6016539460655654,-674.7908561558036,-10.071505315758262,0.4230818878591867,0.8025269248255389,43.23459953191514,0,67,-0.33297158708010743,-0.6016539460655654,-0.26868235898545795
actual,ETHUSDT,sma120,later,short,74,74,0,0.28378378378378377,11.95560263267568,42.03170484302778,0.16156219773886055,3172.6302737491746,42.87338207769155,1.1726000125964324,1.7972477888714058,28.796236456848717,2,74,0.1420978396490222,0.16156219773886055,0.019464358089838388
actual,ETHUSDT,sma120,full,both,339,339,0,0.26253687315634217,-61.80344534991557,66.04445215728222,-0.18231104822983943,-1515.7079702472138,-4.471114956481457,0.801500049160034,0.9266574709243867,90.65463685258182,4,339,-0.2942163405329066,-0.18231104822983943,0.11190529230306717
actual,ETHUSDT,sma120,full,long,170,170,0,0.23529411764705882,-77.3270279829643,-11.440863026243509,-0.45486487048802526,-3573.4213437080757,-21.020125551223977,0.5296941722966791,0.6657863838378377,80.25081312848657,0,170,-0.2813603531823861,-0.45486487048802526,-0.17350451730563923
actual,ETHUSDT,sma120,full,short,169,169,0,0.28994082840236685,15.523582633048733,77.48531518352573,0.0918555185387499,2057.713373460863,12.175818777874929,1.1056501513289716,1.2063051399166151,31.374215273945037,4,169,-0.30714839881449546,0.0918555185387499,0.39900391735324514
actual,ETHUSDT,sma20,earlier,both,248,248,0,0.2903225806451613,-42.620477670237676,42.03316733986928,-0.17185676479934547,-4346.4678064745085,-17.526079864816566,0.7980634104841647,0.7260029264732507,44.91259127990999,2,248,-0.5178702301939105,-0.17185676479934547,0.34601346539456496
actual,ETHUSDT,sma20,earlier,long,118,118,0,0.2711864406779661,-40.1973450790263,-0.6723178348535734,-0.3406554667714093,-2681.746980571853,-22.72666932688011,0.62008176450477,0.6668313029668439,51.146121875686994,0,118,-0.24639386371295688,-0.3406554667714093,-0.09426160305845256
actual,ETHUSDT,sma20,earlier,short,130,130,0,0.3076923076923077,-2.4231325912113704,42.70548517472287,-0.018639481470856697,-1664.720825902657,-12.805544814635823,0.9769781204078928,0.7869559324034776,19.97524844954913,2,130,-0.76428723976893,-0.018639481470856697,0.7456477582980732
actual,ETHUSDT,sma20,later,both,173,173,0,0.26011560693641617,-27.82342263338985,49.88087855854633,-0.16082903256294712,2271.8686628945557,13.132188802858703,0.834595894711089,1.2562457910412537,66.65875475234806,2,173,0.020060672763982577,-0.16082903256294712,-0.1808897053269298
actual,ETHUSDT,sma20,later,long,78,78,0,0.23076923076923078,-37.966478771866676,-1.2016245334689257,-0.48674972784444454,-693.0554850395722,-8.885326731276566,0.5207399059746475,0.82608380149325,46.44478209192326,0,78,-0.14039090985259445,-0.48674972784444454,-0.3463588179918501
actual,ETHUSDT,sma20,later,short,95,95,0,0.28421052631578947,10.143056138476828,51.08250309201526,0.10676901198396661,2964.9241479341285,31.20972787299083,1.1139721981713366,1.6074447097225746,35.086958402885934,2,95,0.15179986691232997,0.10676901198396661,-0.04503085492836342
actual,ETHUSDT,sma20,full,both,421,421,0,0.27790973871733965,-70.44390030362753,91.91404589841561,-0.16732517886847395,-2074.5991435799538,-4.927788939619842,0.814266242339618,0.9161071904748939,109.27923242258576,4,421,-0.29682023919221096,-0.16732517886847395,0.129495060323737
actual,ETHUSDT,sma20,full,long,196,196,0,0.25510204081632654,-78.16382385089298,-1.8739423683224974,-0.39879501964741315,-3374.802465611425,-17.218379926588902,0.5775480998506302,0.7195660081167332,86.64212717094959,0,196,-0.20420901472771055,-0.39879501964741315,-0.19458600491970263
actual,ETHUSDT,sma20,full,short,225,225,0,0.29777777777777775,7.719923547265444,93.78798826673813,0.03431077132117975,1300.2033220314718,5.778681431250987,1.0397423401120247,1.1024189245962186,44.81551278746787,4,225,-0.3774949058368424,0.03431077132117975,0.41180567715802213
actual,ETHUSDT,sma60,earlier,both,242,242,0,0.29338842975206614,-37.092321078714086,45.2086605272228,-0.15327405404427308,-4066.9732465096,-16.805674572353716,0.8194565656903199,0.7389152668547457,39.283502536520196,2,242,-0.49071889182019607,-0.15327405404427308,0.337444837775923
actual,ETHUSDT,sma60,earlier,long,116,116,0,0.27586206896551724,-37.59462791943747,1.032996174808281,-0.3240916199951506,-2551.9943122162726,-21.999950967381658,0.6357199213920487,0.6777566815667776,48.54340471609816,0,116,-0.22209914187484178,-0.3240916199951506,-0.10199247812030879
actual,ETHUSDT,sma60,earlier,short,126,126,0,0.30952380952380953,0.5023068407233773,44.17566435241451,0.003986562227963311,-1514.978934293328,-12.023642335661332,1.0049127453390407,0.8021640120369641,19.97524844954913,2,126,-0.7380196139921096,0.003986562227963311,0.7420061762200729
actual,ETHUSDT,sma60,later,both,167,167,0,0.25748502994011974,-25.997844128268497,49.25153331189684,-0.15567571334292513,2111.6298500624657,12.644490120134527,0.8414947721997021,1.2430405268607234,63.39843121471401,2,167,0.024843238780159746,-0.15567571334292513,-0.180518952123085
actual,ETHUSDT,sma60,later,long,75,75,0,0.22666666666666666,-38.76894973548401,-2.698247239154991,-0.5169193298064534,-927.9960025052907,-12.373280033403876,0.502071948041476,0.761480575931955,47.24725305554059,0,75,-0.1188773282969186,-0.5169193298064534,-0.3980420015095347
actual,ETHUSDT,sma60,later,short,92,92,0,0.2826086956521739,12.771105607215512,51.949780551051845,0.13881636529582078,3039.6258525677567,33.03941144095388,1.14822838801875,1.6335544698332605,35.82721452936821,2,92,0.14200674454951717,0.13881636529582078,-0.0031903792536965435
actual,ETHUSDT,sma60,full,both,409,409,0,0.2787286063569682,-63.0901652069826,94.46019383911963,-0.15425468265765915,-1955.3433964471342,-4.780790700359741,0.8292400669331728,0.9194191255686075,100.4907522934281,4,409,-0.28020819301760586,-0.15425468265765915,0.12595351035994665
actual,ETHUSDT,sma60,full,long,191,191,0,0.25654450261780104,-76.36357765492147,-1.6652510643467116,-0.39980930709382967,-3479.9903147215628,-18.219844579694048,0.5782487681150887,0.7053381654587711,84.84188097497807,0,191,-0.1815670161243484,-0.39980930709382967,-0.21824229096948128
actual,ETHUSDT,sma60,full,short,218,218,0,0.2981651376146789,13.273412447938883,96.12544490346636,0.06088721306393983,1524.6469182744293,6.993793203093713,1.0704518806249528,1.1224076612521525,40.64859910761436,4,218,-0.3666323434149093,0.06088721306393983,0.4275195564788491
actual,FILUSDT,ema120,earlier,both,201,201,0,0.34328358208955223,-17.59014684458193,24.753315119432177,-0.08751316838100463,-2983.213141311915,-14.841856424437388,0.883025686101328,0.8302982637505723,25.43229706288686,0,201,-0.2092058620281543,-0.08751316838100463,0.12169269364714969
actual,FILUSDT,ema120,earlier,long,97,97,0,0.3402061855670103,-17.861192656288917,3.0144956492059998,-0.18413600676586514,-1511.946494607022,-15.587077263989919,0.7546787254596816,0.8046254274040162,20.52668401435215,0,97,-0.2922234552260703,-0.18413600676586514,0.10808744846020525
actual,FILUSDT,ema120,earlier,short,104,104,0,0.34615384615384615,0.2710458117069834,21.73881947022617,0.0026062097279517635,-1471.2666467048937,-14.146794679854748,1.003494263496979,0.850487846393405,13.665702946177015,0,104,-0.13177599144932883,0.0026062097279517635,0.1343822011772806
actual,FILUSDT,ema120,later,both,112,112,0,0.33035714285714285,6.195312707930305,30.322836495977334,0.05531529203509201,-407.8968828873486,-3.6419364543513266,1.0746744098524823,0.9568212720623923,26.727454914195317,0,111,-0.2827466083241202,0.04917121635696025,0.33191782468108044
actual,FILUSDT,ema120,later,long,52,52,0,0.34615384615384615,17.021980067791727,27.549512273252063,0.3273457705344563,1395.4339624586435,26.835268508820068,1.4700087943412767,1.3183916503548194,10.322411385490033,0,51,-0.43320271616139244,0.3193073014800786,0.7525100176414712
