cycle_id,trades,net_pnl,finish_reason,recovered,balance_after
0,6,-17.811923658555315,loss_cap,False,982.1880763414447
1,6,-13.931307664985525,loss_cap,False,968.2567686764592
2,6,-22.674136126977487,loss_cap,False,945.5826325494817
3,8,-5.299629139732133,loss_cap,False,940.2830034097495
4,6,-11.063352875255646,loss_cap,False,929.2196505344939
5,6,-14.283444224591904,loss_cap,False,914.936206309902
6,6,-13.739255830295178,loss_cap,False,901.1969504796068
7,6,-13.310215549012128,loss_cap,False,887.8867349305947
8,3,1.8545560231765421,reset_recovery,True,889.7412909537712
9,6,-17.402115716463527,loss_cap,False,872.3391752373077
10,4,1.366343575585347,reset_recovery,True,873.705518812893
11,6,-12.259840026202369,loss_cap,False,861.4456787866907
12,1,2.645754940711754,reset_recovery,True,864.0914337274024
13,6,-10.545137850714923,loss_cap,False,853.5462958766875
14,6,-15.815657352212497,loss_cap,False,837.730638524475
15,6,-13.660905369553348,loss_cap,False,824.0697331549217
16,1,12.877070000000003,reset_recovery,True,836.9468031549217
17,2,4.560880303030558,reset_recovery,True,841.5076834579522
18,7,-10.617458151866003,loss_cap,False,830.8902253060862
19,8,-7.777836602640264,loss_cap,False,823.112388703446
20,8,-9.304157941418339,loss_cap,False,813.8082307620276
21,7,-8.983232941650726,loss_cap,False,804.8249978203769
22,1,0.810275590551214,reset_recovery,True,805.6352734109281
23,1,1.0819057239058338,reset_recovery,True,806.7171791348339
24,6,-6.771200066839015,loss_cap,False,799.9459790679949
25,7,-5.715837385360942,loss_cap,False,794.230141682634
26,1,1.7830904925543791,reset_recovery,True,796.0132321751884
27,6,-6.7570808868794074,loss_cap,False,789.256151288309
28,6,0.011456120277671289,reset_recovery,True,789.2676074085866
29,7,-7.300700789872849,loss_cap,False,781.9669066187138
30,8,-10.75777607512157,loss_cap,False,771.2091305435922
31,1,0.09155145929332775,reset_recovery,True,771.3006820028855
32,6,-8.605317909442192,loss_cap,False,762.6953640934433
33,2,0.4272725733504785,reset_recovery,True,763.1226366667938
34,7,-5.8203658839594254,loss_cap,False,757.3022707828344
35,5,3.616136780522197,reset_recovery,True,760.9184075633566
36,1,1.1386520787746122,reset_recovery,True,762.0570596421312
37,1,2.494124118476634,reset_recovery,True,764.5511837606078
38,6,-10.056647446479815,loss_cap,False,754.494536314128
39,1,0.4512053571428396,reset_recovery,True,754.9457416712709
40,2,0.41387188206886094,reset_recovery,True,755.3596135533397
41,5,24.14789028752375,reset_recovery,True,779.5075038408635
42,7,-6.659096342076396,loss_cap,False,772.8484074987871
43,6,-8.334438298192708,loss_cap,False,764.5139692005944
44,1,1.9144229017566659,reset_recovery,True,766.428392102351
45,1,0.11185634588559878,reset_recovery,True,766.5402484482366
46,6,-8.481018123327885,loss_cap,False,758.0592303249088
47,6,-8.491245509847772,loss_cap,False,749.567984815061
48,8,-7.77138239492831,loss_cap,False,741.7966024201327
49,6,-9.662175899905947,loss_cap,False,732.1344265202267
50,1,0.678426807760161,reset_recovery,True,732.8128533279869
51,8,-10.737959341930832,loss_cap,False,722.074893986056
52,6,-9.951308070448704,loss_cap,False,712.1235859156074
53,3,2.5739008374758896,reset_recovery,True,714.6974867530832
54,1,1.3927350054525505,reset_recovery,True,716.0902217585358
55,8,-5.650278478405767,loss_cap,False,710.43994328013
56,6,-9.562817375459531,loss_cap,False,700.8771259046705
57,1,0.23412715712981935,reset_recovery,True,701.1112530618003
58,8,-6.904341250697257,loss_cap,False,694.206911811103
59,6,-8.714473952356911,loss_cap,False,685.4924378587461
60,1,2.0098759689923327,reset_recovery,True,687.5023138277385
61,2,0.608565794661331,reset_recovery,True,688.1108796223998
62,6,-8.839902369621427,loss_cap,False,679.2709772527784
63,2,0.6014014584247889,reset_recovery,True,679.8723787112032
64,7,-5.763563662850743,loss_cap,False,674.1088150483524
65,3,1.3203689237617482,reset_recovery,True,675.4291839721142
66,9,-1.9536182971135077,loss_cap,False,673.4755656750007
67,6,-7.930199296472324,loss_cap,False,665.5453663785283
68,1,7.4383207301173115,reset_recovery,True,672.9836871086457
69,6,5.4100150051770015,reset_recovery,True,678.3937021138227
70,9,-3.856291137583753,loss_cap,False,674.5374109762389
71,6,-8.088129867152134,loss_cap,False,666.4492811090868
72,1,0.10654255319150252,reset_recovery,True,666.5558236622783
73,7,-7.4137668080862795,loss_cap,False,659.142056854192
74,7,-7.364394039079571,loss_cap,False,651.7776628151124
75,6,-7.623131778127117,loss_cap,False,644.1545310369853
76,4,3.512094190887865,reset_recovery,True,647.6666252278732
77,5,1.7733375759088403,reset_recovery,True,649.439962803782
78,9,-1.8288586910523463,loss_cap,False,647.6111041127297
79,5,0.30604990296410506,reset_recovery,True,647.9171540156938
80,1,2.0591461038961825,reset_recovery,True,649.97630011959
81,6,-8.6058197369548,loss_cap,False,641.3704803826352
82,1,2.3180512465373795,reset_recovery,True,643.6885316291725
83,7,-8.924301742787861,loss_cap,False,634.7642298863847
84,2,13.672908664037209,reset_recovery,True,648.4371385504219
85,9,-2.4485776726528456,loss_cap,False,645.988560877769
86,6,-7.795547092427,loss_cap,False,638.193013785342
87,6,-7.426262628927702,loss_cap,False,630.7667511564143
88,7,-8.47486493166582,loss_cap,False,622.2918862247485
89,8,-9.222583694031186,loss_cap,False,613.0693025307173
90,6,-10.016147960573562,loss_cap,False,603.0531545701438
91,8,-6.423703023230928,loss_cap,False,596.6294515469128
92,7,-4.85451568413032,loss_cap,False,591.7749358627825
93,7,-8.051444896809016,loss_cap,False,583.7234909659735
94,7,-7.748304239724234,loss_cap,False,575.9751867262493
95,6,-11.047653830909212,loss_cap,False,564.92753289534
96,8,-5.684678560906946,loss_cap,False,559.2428543344331
97,6,-12.501255114326682,loss_cap,False,546.7415992201064
98,3,1.3905629302415718,reset_recovery,True,548.132162150348
99,9,0.06957118190791789,reset_recovery,True,548.2017333322559
100,7,-7.261800560795905,loss_cap,False,540.93993277146
101,3,0.9325306741685608,reset_recovery,True,541.8724634456286
102,9,-7.912639753353915,loss_cap,False,533.9598236922747
103,4,8.52479868496448,reset_recovery,True,542.4846223772391
104,7,-2.9948144027401895,loss_cap,False,539.489807974499
105,8,-2.864579907831967,loss_cap,False,536.625228066667
106,5,1.0998826132872637,reset_recovery,True,537.7251106799542
107,8,-5.579522648082275,loss_cap,False,532.145588031872
108,6,-7.855662744409074,loss_cap,False,524.2899252874629
109,1,0.7551502145923905,reset_recovery,True,525.0450755020553
110,1,3.0969814298978235,reset_recovery,True,528.1420569319531
111,1,2.6974488188976693,reset_recovery,True,530.8395057508508
112,8,-7.995045099551589,loss_cap,False,522.8444606512992
113,7,-7.398184729029367,loss_cap,False,515.4462759222698
114,1,0.23570419963482436,reset_recovery,True,515.6819801219046
115,1,5.44635761589393,reset_recovery,True,521.1283377377986
116,9,-6.112112093169344,loss_cap,False,515.0162256446292
117,6,-7.776501277800207,loss_cap,False,507.239724366829
118,2,1.1149960410485278,reset_recovery,True,508.35472040787755
119,1,2.2864144645341185,reset_recovery,True,510.64113487241167
120,6,1.0885154016090723,reset_recovery,True,511.72965027402074
121,2,1.5762172127782605,reset_recovery,True,513.305867486799
122,1,1.0714595252586605,reset_recovery,True,514.3773270120577
123,10,-5.3219275544556695,loss_cap,False,509.055399457602
124,1,0.431470658682656,reset_recovery,True,509.48687011628465
125,1,1.3669651612903522,reset_recovery,True,510.853835277575
126,6,-7.58337400712503,loss_cap,False,503.27046127044997
127,8,-6.218059838430065,loss_cap,False,497.0524014320199
128,6,-9.549413549218002,loss_cap,False,487.5029878828019
129,6,-11.651265888512114,loss_cap,False,475.8517219942898
130,9,-3.329031263765785,loss_cap,False,472.522690730524
131,6,-11.356396550938769,loss_cap,False,461.16629417958524
132,9,-6.3392163503636425,loss_cap,False,454.8270778292216
133,6,-7.259452185740258,loss_cap,False,447.56762564348134
134,1,3.5519053435114074,reset_recovery,True,451.11953098699274
135,7,2.4109737408308547,reset_recovery,True,453.5305047278236
136,1,0.9331072631072743,reset_recovery,True,454.4636119909309
137,1,0.6444273504273497,reset_recovery,True,455.1080393413582
138,9,0.5493371400094134,reset_recovery,True,455.65737648136763
139,2,0.4579327082736313,reset_recovery,True,456.11530918964127
140,7,-6.784590936124459,loss_cap,False,449.3307182535168
141,1,1.3050984706198392,reset_recovery,True,450.63581672413665
142,5,0.8015839109979197,reset_recovery,True,451.43740063513457
143,6,-7.749391997166754,loss_cap,False,443.6880086379678
144,9,0.14784627090517688,reset_recovery,True,443.835854908873
145,8,-3.9428742697432426,loss_cap,False,439.89298063912975
146,3,-4.958553640769026,unfinished,False,434.9344269983607
