period,arm,cash,signal_i,side,entry_time,risk,notional,fee_reserve,required_cash,equity_before,cycle_id,cycle_net_before,level_before,accepted,entry_i,exit_i,exit_time,reason,net_r,gross_r,cost_r,full_initial_stop,outcome,censored,pnl,raw_pnl,equity_after,cycle_net_after,level_after,cycle_end
continuous_pre,ohlc,double_risk_only,2776,1,2023-08-06 06:03:00+00:00,64.0,158850.59459459267,317.70118918918536,381.70118918918536,773.1869270871031,1,-226.81413607079162,6,True,2777.0,2779.0,2023-08-06 06:09:00+00:00,initial_stop,-5.964081081081137,-1.0,4.96408108108102,True,loss,False,-381.70118918919275,-381.70118918919275,391.4857378979103,-608.5153252599844,7,
continuous_pre,ohlc,double_risk_only,3705,1,2023-08-08 04:30:00+00:00,128.0,115483.7438423661,230.9674876847322,358.9674876847322,391.4857378979103,1,-608.5153252599844,7,True,3706.0,3721.0,2023-08-08 05:15:00+00:00,cost_be,0.00344827586215371,1.8078817733990749,1.8044334975369702,False,net_be,False,0.44137931035567135,0.4413793103556749,391.927117208266,-608.0739459496288,7,
continuous_pre,ohlc,double_risk_only,3853,1,2023-08-08 11:54:00+00:00,128.0,91133.0232558085,182.266046511617,310.266046511617,391.927117208266,1,-608.0739459496288,7,True,3854.0,3856.0,2023-08-08 12:00:00+00:00,cost_be,0.0024031007750798072,1.426356589147138,1.423953488372008,False,net_be,False,0.3075968992102389,0.3075968992102153,392.23471410747624,-607.7663490504185,7,
continuous_pre,ohlc,double_risk_only,3870,1,2023-08-08 12:45:00+00:00,128.0,34529.82723279686,69.05965446559372,197.05965446559372,392.23471410747624,1,-607.7663490504185,7,True,3871.0,3876.0,2023-08-08 13:00:00+00:00,cost_be,0.0007349926793893913,0.5402635431918146,0.5395285505124509,False,net_be,False,0.0940790629618391,0.09407906296184208,392.3287931704381,-607.6722699874567,7,
continuous_pre,ohlc,double_risk_only,4722,1,2023-08-10 07:21:00+00:00,128.0,81547.8762886575,163.095752577315,291.095752577315,392.3287931704381,1,-607.6722699874567,7,True,4723.0,4731.0,2023-08-10 07:45:00+00:00,initial_stop,-2.2741855670102398,-1.0,1.2741855670102735,True,loss,False,-291.0957525773107,-291.0957525773107,101.23304059312738,-898.7680225647674,8,
continuous_pre,ohlc,double_risk_only,4807,-1,2023-08-10 11:36:00+00:00,256.0,395069.8666666517,790.1397333333034,1046.1397333333034,101.23304059312738,1,-898.7680225647674,8,False,,,,price_risk_exceeds_cash,,,,,,,0.0,,101.23304059312738,-898.7680225647674,8,
continuous_pre,olhc,double10,1321,-1,2023-08-03 05:18:00+00:00,1.0,516.9267605633538,1.0338535211267077,52.72652957746209,1000.0010631578947,1,0.0,0,True,1322.0,1329.0,2023-08-03 05:39:00+00:00,initial_stop,-2.033853521126675,-1.0,1.0338535211267077,True,loss,False,-2.03385352112673,-2.033853521126675,997.967209636768,-2.03385352112673,1,
continuous_pre,olhc,double10,1853,1,2023-08-04 07:54:00+00:00,2.0,702.432122370965,1.40486424474193,71.64807648183843,997.967209636768,1,-2.03385352112673,1,True,1854.0,1862.0,2023-08-04 08:18:00+00:00,cost_be,0.0012007648183685058,0.7036328871893328,0.702432122370965,False,net_be,False,0.0024015296366997063,0.0024015296367370115,997.9696111664047,-2.03145199149003,1,
continuous_pre,olhc,double10,1946,1,2023-08-04 12:33:00+00:00,2.0,1053.3180515759284,2.106636103151857,107.4384412607447,997.9696111664047,1,-2.03145199149003,1,True,1947.0,1947.0,2023-08-04 12:33:00+00:00,initial_stop,-2.0533180515759155,-1.0,1.0533180515759284,True,loss,False,-4.1066361031518,-4.106636103151831,993.8629750632529,-6.13808809464183,2,
continuous_pre,olhc,double10,2340,-1,2023-08-05 08:15:00+00:00,4.0,7322.600000000001,14.645200000000003,746.9052000000001,993.8629750632529,1,-6.13808809464183,2,True,2341.0,2347.0,2023-08-05 08:33:00+00:00,initial_stop,-4.661299999999905,-1.0,3.6613000000000007,True,loss,False,-18.64519999999959,-18.64519999999962,975.2177750632533,-24.78328809464142,3,
continuous_pre,olhc,double10,2348,1,2023-08-05 08:39:00+00:00,8.0,6785.703703703447,13.571407407406895,692.1417777777516,975.2177750632533,1,-24.78328809464142,3,True,2349.0,2433.0,2023-08-05 12:51:00+00:00,opposite_v6_next_open,-2.363092592592506,-0.6666666666666666,1.6964259259258616,False,loss,False,-18.904740740740067,-18.90474074074005,956.3130343225132,-43.68802883538149,4,
continuous_pre,olhc,double10,2432,-1,2023-08-05 12:51:00+00:00,16.0,16931.329479768607,33.862658959537214,1726.9956069363977,956.3130343225132,1,-43.68802883538149,4,False,,,,capacity_wait,,,,,,,0.0,,956.3130343225132,-43.68802883538149,4,
continuous_pre,olhc,double10,2723,-1,2023-08-06 03:24:00+00:00,16.0,25315.862068968694,50.63172413793739,2582.217931034807,956.3130343225132,1,-43.68802883538149,4,False,,,,capacity_wait,,,,,,,0.0,,956.3130343225132,-43.68802883538149,4,
continuous_pre,olhc,double10,2776,1,2023-08-06 06:03:00+00:00,16.0,39712.648648648166,79.42529729729634,4050.6901621621128,956.3130343225132,1,-43.68802883538149,4,False,,,,capacity_wait,,,,,,,0.0,,956.3130343225132,-43.68802883538149,4,
continuous_pre,olhc,double10,3705,1,2023-08-08 04:30:00+00:00,16.0,14435.467980295762,28.870935960591524,1472.4177339901678,956.3130343225132,1,-43.68802883538149,4,False,,,,capacity_wait,,,,,,,0.0,,956.3130343225132,-43.68802883538149,4,
continuous_pre,olhc,double10,3853,1,2023-08-08 11:54:00+00:00,16.0,11391.627906976062,22.783255813952124,1161.9460465115583,956.3130343225132,1,-43.68802883538149,4,False,,,,capacity_wait,,,,,,,0.0,,956.3130343225132,-43.68802883538149,4,
continuous_pre,olhc,double10,3870,1,2023-08-08 12:45:00+00:00,16.0,4316.228404099607,8.632456808199215,440.25529721815997,956.3130343225132,1,-43.68802883538149,4,True,3871.0,3877.0,2023-08-08 13:03:00+00:00,cost_be,0.0007349926793893913,0.5402635431918146,0.5395285505124509,False,net_be,False,0.011759882870251204,0.01175988287023026,956.3247942053835,-43.676268952511236,4,
continuous_pre,olhc,double10,4722,1,2023-08-10 07:21:00+00:00,16.0,10193.484536082187,20.386969072164376,1039.7354226803832,956.3247942053835,1,-43.676268952511236,4,False,,,,capacity_wait,,,,,,,0.0,,956.3247942053835,-43.676268952511236,4,
continuous_pre,olhc,double10,4807,-1,2023-08-10 11:36:00+00:00,16.0,24691.86666666573,49.38373333333146,2518.570399999904,956.3247942053835,1,-43.676268952511236,4,False,,,,capacity_wait,,,,,,,0.0,,956.3247942053835,-43.676268952511236,4,
continuous_pre,olhc,double10,4822,1,2023-08-10 12:21:00+00:00,16.0,9786.877887788867,19.573755775577734,998.2615445544644,956.3247942053835,1,-43.676268952511236,4,False,,,,capacity_wait,,,,,,,0.0,,956.3247942053835,-43.676268952511236,4,
continuous_pre,olhc,double10,4847,1,2023-08-10 13:36:00+00:00,16.0,4746.105263157909,9.492210526315818,484.1027368421067,956.3247942053835,1,-43.676268952511236,4,True,4848.0,4853.0,2023-08-10 13:51:00+00:00,cost_be,3.827751198193862e-05,0.5933014354067047,0.5932631578947386,False,net_be,False,0.0006124401917304567,0.000612440191711018,956.3254066455752,-43.675656512319506,4,
continuous_pre,olhc,double10,5288,1,2023-08-11 11:39:00+00:00,16.0,20699.524475526847,41.39904895105369,2111.3514965037384,956.3254066455752,1,-43.675656512319506,4,False,,,,capacity_wait,,,,,,,0.0,,956.3254066455752,-43.675656512319506,4,
continuous_pre,olhc,double10,5313,-1,2023-08-11 12:54:00+00:00,16.0,9731.157894736958,19.462315789473916,992.5781052631697,956.3254066455752,1,-43.675656512319506,4,False,,,,capacity_wait,,,,,,,0.0,,956.3254066455752,-43.675656512319506,4,
continuous_pre,olhc,double10,6286,-1,2023-08-13 13:33:00+00:00,16.0,23304.062992126317,46.60812598425264,2377.0144251968845,956.3254066455752,1,-43.675656512319506,4,False,,,,capacity_wait,,,,,,,0.0,,956.3254066455752,-43.675656512319506,4,
continuous_pre,olhc,double10,6305,1,2023-08-13 14:30:00+00:00,16.0,28749.82524271921,57.49965048543842,2932.482174757359,956.3254066455752,1,-43.675656512319506,4,False,,,,capacity_wait,,,,,,,0.0,,956.3254066455752,-43.675656512319506,4,
continuous_pre,olhc,double10,6317,-1,2023-08-13 15:06:00+00:00,16.0,33624.36363635946,67.24872727271892,3429.685090908665,956.3254066455752,1,-43.675656512319506,4,False,,,,capacity_wait,,,,,,,0.0,,956.3254066455752,-43.675656512319506,4,
continuous_pre,olhc,double10,6352,-1,2023-08-13 16:51:00+00:00,16.0,23827.99999999983,47.65599999999966,2430.4559999999824,956.3254066455752,1,-43.675656512319506,4,False,,,,capacity_wait,,,,,,,0.0,,956.3254066455752,-43.675656512319506,4,
continuous_pre,olhc,double10,7049,-1,2023-08-15 03:42:00+00:00,16.0,38313.55844154803,76.62711688309606,3907.9829610378997,956.3254066455752,1,-43.675656512319506,4,False,,,,capacity_wait,,,,,,,0.0,,956.3254066455752,-43.675656512319506,4,
continuous_pre,olhc,double10,7282,-1,2023-08-15 15:21:00+00:00,16.0,7398.030150753735,14.79606030150747,754.599075376881,956.3254066455752,1,-43.675656512319506,4,True,7283.0,7349.0,2023-08-15 18:39:00+00:00,opposite_v6_next_open,-1.4825427135678897,-0.5577889447236224,0.9247537688442169,False,loss,False,-23.720683417086207,-23.720683417086235,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,8939,-1,2023-08-19 02:12:00+00:00,32.0,15809.619047618447,31.619238095236895,1612.5811428570817,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,8957,-1,2023-08-19 03:06:00+00:00,32.0,12141.400457665573,24.282800915331148,1238.4228466818884,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,9031,-1,2023-08-19 06:48:00+00:00,32.0,15589.082352940759,31.178164705881517,1590.0863999999574,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,9060,1,2023-08-19 08:15:00+00:00,32.0,10063.062381852622,20.126124763705246,1026.4323629489675,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,9092,1,2023-08-19 09:51:00+00:00,32.0,12588.17966903068,25.17635933806136,1283.9943262411293,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,9178,1,2023-08-19 14:09:00+00:00,32.0,15520.839650145486,31.041679300290973,1583.1256443148395,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,9186,1,2023-08-19 14:33:00+00:00,32.0,15855.9999999994,31.7119999999988,1617.3119999999387,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,10582,1,2023-08-22 12:21:00+00:00,32.0,12190.389016018611,24.380778032037224,1243.4196796338983,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,10596,-1,2023-08-22 13:03:00+00:00,32.0,10900.655737704674,21.80131147540935,1111.8668852458768,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,11417,-1,2023-08-24 06:06:00+00:00,32.0,29915.173184358155,59.83034636871631,3051.3476648045316,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,11428,1,2023-08-24 06:39:00+00:00,32.0,10801.963782696119,21.603927565392237,1101.800305835004,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,11477,1,2023-08-24 09:06:00+00:00,32.0,11833.218543046429,23.66643708609286,1206.9882913907356,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,11488,-1,2023-08-24 09:39:00+00:00,32.0,13189.846913579653,26.379693827159308,1345.3643851851248,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,12019,1,2023-08-25 12:12:00+00:00,32.0,15056.545454545532,30.113090909091063,1535.7676363636444,932.604723228489,1,-67.39633992940571,5,False,,,,capacity_wait,,,,,,,0.0,,932.604723228489,-67.39633992940571,5,
continuous_pre,olhc,double10,12055,-1,2023-08-25 14:00:00+00:00,32.0,7914.427503736856,15.828855007473713,807.2716053811594,932.604723228489,1,-67.39633992940571,5,True,12056.0,12057.0,2023-08-25 14:03:00+00:00,initial_stop,-1.4946517189835555,-1.0,0.49465171898355353,True,loss,False,-47.82885500747375,-47.82885500747378,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,12378,-1,2023-08-26 06:09:00+00:00,64.0,61798.92397660688,123.59784795321376,6303.490245613902,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,12388,1,2023-08-26 06:39:00+00:00,64.0,100788.4190476234,201.5768380952468,10280.418742857588,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,12428,-1,2023-08-26 08:39:00+00:00,64.0,23720.701123595263,47.441402247190524,2419.511514606717,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,12942,1,2023-08-27 10:21:00+00:00,64.0,96958.82568808067,193.91765137616136,9889.800220184228,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,12994,1,2023-08-27 12:57:00+00:00,64.0,60728.27586206864,121.45655172413728,6194.284137931001,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,13010,-1,2023-08-27 13:45:00+00:00,64.0,38678.50549450524,77.35701098901048,3945.2075604395345,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,13017,1,2023-08-27 14:06:00+00:00,64.0,35259.52,70.51903999999999,3596.47104,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,14426,1,2023-08-30 12:33:00+00:00,64.0,51192.26046511953,102.38452093023906,5221.6105674421915,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,14429,-1,2023-08-30 12:42:00+00:00,64.0,15761.287356321754,31.52257471264351,1607.651310344819,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,15805,1,2023-09-02 09:30:00+00:00,64.0,62976.77108433424,125.95354216866849,6423.630650602093,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,15827,1,2023-09-02 10:36:00+00:00,64.0,63801.75609755709,127.60351219511418,6507.7791219508235,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,15886,1,2023-09-02 13:33:00+00:00,64.0,45711.09170305749,91.42218340611498,4662.531353711864,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,16249,-1,2023-09-03 07:42:00+00:00,64.0,98702.49056604282,197.40498113208565,10067.654037736367,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,16260,-1,2023-09-03 08:15:00+00:00,64.0,40997.64705882426,81.99529411764853,4181.760000000075,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,16347,1,2023-09-03 12:36:00+00:00,64.0,44338.98305084934,88.67796610169869,4522.576271186633,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,16355,-1,2023-09-03 13:00:00+00:00,64.0,11764.252252252107,23.528504504504212,1199.9537297297147,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,17469,-1,2023-09-05 20:42:00+00:00,64.0,22121.85138004229,44.24370276008458,2256.4288407643135,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,17550,-1,2023-09-06 00:45:00+00:00,64.0,74633.14285713801,149.26628571427602,7612.580571428077,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,17560,1,2023-09-06 01:15:00+00:00,64.0,40261.16923077064,80.52233846154128,4106.639261538605,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,17591,1,2023-09-06 02:48:00+00:00,64.0,51901.14851485196,103.80229702970392,5293.9171485149,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,17631,-1,2023-09-06 04:48:00+00:00,64.0,43511.99999999835,87.0239999999967,4438.223999999832,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,17809,1,2023-09-06 13:42:00+00:00,64.0,21436.06557377101,42.87213114754202,2186.478688524643,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,18214,-1,2023-09-07 09:57:00+00:00,64.0,53009.54314720739,106.01908629441478,5406.973401015153,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,18661,-1,2023-09-08 08:18:00+00:00,64.0,35685.53220339204,71.37106440678407,3639.924284745988,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,18694,-1,2023-09-08 09:57:00+00:00,64.0,30767.483870967,61.534967741934004,3138.283354838634,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,19063,-1,2023-09-09 04:24:00+00:00,64.0,69201.80132450373,138.40360264900747,7058.583735099381,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,19095,-1,2023-09-09 06:00:00+00:00,64.0,63710.8292682888,127.4216585365776,6498.504585365457,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,19132,-1,2023-09-09 07:51:00+00:00,64.0,92533.80530972556,185.06761061945113,9438.448141592007,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,19210,1,2023-09-09 11:45:00+00:00,64.0,97807.55140187498,195.61510280374998,9976.370242991248,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,20840,1,2023-09-12 21:15:00+00:00,64.0,19388.007561436807,38.776015122873616,1977.5767712665543,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,20877,-1,2023-09-12 23:06:00+00:00,64.0,22225.708061001475,44.451416122002954,2267.0222222221505,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,20897,-1,2023-09-13 00:06:00+00:00,64.0,20983.818556701422,41.967637113402844,2140.349492783545,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,21597,1,2023-09-14 11:06:00+00:00,64.0,22397.379310345445,44.79475862069089,2284.5326896552356,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,21989,-1,2023-09-15 06:42:00+00:00,64.0,35580.28668941902,71.16057337883805,3629.18924232074,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,22082,-1,2023-09-15 11:21:00+00:00,64.0,20199.269902913158,40.39853980582632,2060.3255300971423,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,22277,1,2023-09-15 21:06:00+00:00,64.0,37513.70397111938,75.02740794223877,3826.397805054177,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,22602,-1,2023-09-16 13:21:00+00:00,64.0,30409.488372092543,60.818976744185086,3101.767813953439,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,22643,1,2023-09-16 15:24:00+00:00,64.0,30814.117647060062,61.628235294120124,3143.0400000001264,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,22684,1,2023-09-16 17:27:00+00:00,64.0,50146.60287081536,100.29320574163073,5114.953492823167,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,22694,1,2023-09-16 17:57:00+00:00,64.0,52988.44444445004,105.97688888890008,5404.8213333339045,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,22721,-1,2023-09-16 19:18:00+00:00,64.0,25681.769041769443,51.363538083538884,2619.5404422604834,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,23834,1,2023-09-19 02:57:00+00:00,64.0,40044.94656488716,80.08989312977432,4084.5845496184907,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,23899,-1,2023-09-19 06:12:00+00:00,64.0,32055.16564417187,64.11033128834374,3269.626895705531,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,23941,1,2023-09-19 08:18:00+00:00,64.0,41438.608695656345,82.8772173913127,4226.738086956948,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,23954,1,2023-09-19 08:57:00+00:00,64.0,23395.207126948728,46.79041425389746,2386.31112694877,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,24323,-1,2023-09-20 03:24:00+00:00,64.0,40195.92337164555,80.3918467432911,4099.984183907846,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,24863,-1,2023-09-21 06:24:00+00:00,64.0,26420.40816326482,52.84081632652964,2694.8816326530114,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,24911,1,2023-09-21 08:48:00+00:00,64.0,21098.92682926798,42.19785365853596,2152.090536585334,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,25280,1,2023-09-22 03:15:00+00:00,64.0,17770.480836236904,35.540961672473806,1812.5890452961642,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,25463,1,2023-09-22 12:24:00+00:00,64.0,60899.4285714345,121.79885714286901,6211.741714286319,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,25474,-1,2023-09-22 12:57:00+00:00,64.0,33250.81433224824,66.5016286644965,3391.5830618893206,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,25537,-1,2023-09-22 16:06:00+00:00,64.0,33430.66229508247,66.86132459016494,3409.9275540984117,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,25777,-1,2023-09-23 04:06:00+00:00,64.0,42047.99999999874,84.09599999999749,4288.8959999998715,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,25878,1,2023-09-23 09:09:00+00:00,64.0,57982.90909090939,115.96581818181878,5914.256727272757,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,25884,-1,2023-09-23 09:27:00+00:00,64.0,39172.430769232145,78.34486153846429,3995.5879384616787,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
continuous_pre,olhc,double10,25916,-1,2023-09-23 11:03:00+00:00,64.0,70758.22222221954,141.5164444444391,7217.338666666393,884.7758682210152,1,-115.22519493687946,6,False,,,,capacity_wait,,,,,,,0.0,,884.7758682210152,-115.22519493687946,6,
